Episode,Rewards, QoS violation, Action type
6303,3023.03662,0.04862,4
6304,3023.98868,0.04794,4
6305,3024.94131,0.04737,4
6306,3025.89455,0.04676,4
6307,3026.84839,0.04616,1
6308,3026.80219,0.0462,4
6309,3027.75651,0.04568,4
6310,3028.71121,0.0453,3
6311,3028.66557,0.04564,4
6312,3029.62031,0.04526,4
6313,3030.57562,0.04469,4
6314,3031.53142,0.0442,4
6315,3032.48768,0.04374,4
6316,3033.44438,0.0433,1
6317,3033.40105,0.04333,1
6318,3033.35768,0.04337,1
6319,3033.31429,0.04339,5
6320,3034.27092,0.04337,5
6321,3035.22759,0.04333,5
6322,3036.18429,0.0433,5
6323,3037.14102,0.04327,1
6324,3037.09772,0.0433,1
6325,3037.05439,0.04333,0
6326,3037.01062,0.04377,0
6327,3036.96641,0.04421,4
6328,3037.92264,0.04377,0
6329,3037.87844,0.0442,2
6330,3038.83463,0.04381,2
6331,3039.79126,0.04337,2
6332,3040.74829,0.04297,2
6333,3041.70566,0.04263,2
6334,3042.66342,0.04224,2
6335,3043.62149,0.04193,2
6336,3044.57992,0.04157,0
6337,3044.538,0.04192,0
6338,3044.49574,0.04226,0
6339,3044.45307,0.04267,0
6340,3044.41001,0.04306,0
6341,3044.36648,0.04353,0
6342,3044.3225,0.04398,0
6343,3044.27809,0.04441,0
6344,3044.23321,0.04488,0
6345,3044.18773,0.04548,0
6346,3044.1419,0.04583,0
6347,3044.09553,0.04637,0
6348,3044.04862,0.04691,0
6349,3044.00107,0.04755,4
6350,3044.95417,0.0469,4
6351,3045.9078,0.04637,4
6352,3046.86199,0.04581,4
6353,3047.81655,0.04544,1
6354,3047.77107,0.04548,1
6355,3047.72555,0.04552,0
6356,3047.67966,0.04589,0
6357,3047.63321,0.04645,0
6358,3047.58625,0.04696,0
6359,3047.53868,0.04757,0
6360,3047.49044,0.04824,0
6361,3047.44159,0.04885,0
6362,3047.39224,0.04935,0
6363,3047.34217,0.05007,0
6364,3047.29148,0.05069,0
6365,3047.24027,0.05121,0
6366,3047.18834,0.05193,2
6367,3048.13711,0.05123,2
6368,3049.08636,0.05075,4
6369,3050.03622,0.05014,5
6370,3050.98611,0.05011,5
6371,3051.93604,0.05007,5
6372,3052.88601,0.05003,5
6373,3053.83602,0.04999,5
6374,3054.78604,0.04998,5
6375,3055.73611,0.04993,5
6376,3056.68621,0.0499,5
6377,3057.63639,0.04982,5
6378,3058.58659,0.0498,5
6379,3059.53683,0.04976,5
6380,3060.48712,0.04971,5
6381,3061.43746,0.04966,5
6382,3062.38784,0.04962,4
6383,3063.33897,0.04887,4
6384,3064.29059,0.04838,4
6385,3065.24283,0.04776,3
6386,3065.19449,0.04834,0
6387,3065.14566,0.04883,2
6388,3066.09729,0.04837,2
6389,3067.0495,0.04779,2
6390,3068.00231,0.04719,2
6391,3068.95569,0.04662,2
6392,3069.90955,0.04614,2
6393,3070.86395,0.0456,2
6394,3071.81866,0.04529,2
6395,3072.77397,0.04469,2
6396,3073.72962,0.04435,2
6397,3074.68572,0.0439,2
6398,3075.64227,0.04345,0
6399,3075.59837,0.0439,0
6400,3075.55401,0.04436,0
6401,3075.50927,0.04474,2
6402,3076.46486,0.04441,5
6403,3077.4205,0.04436,5
6404,3078.37614,0.04436,5
6405,3079.3318,0.04434,2
6406,3080.2879,0.0439,2
6407,3081.24447,0.04343,2
6408,3082.20144,0.04303,0
6409,3082.15797,0.04347,0
6410,3082.11402,0.04395,0
6411,3082.06962,0.0444,0
6412,3082.02484,0.04478,4
6413,3082.98044,0.0444,0
6414,3082.93566,0.04478,0
6415,3082.89029,0.04537,2
6416,3083.84548,0.04481,0
6417,3083.80008,0.0454,0
6418,3083.75425,0.04583,0
6419,3083.70786,0.04639,0
6420,3083.66101,0.04685,0
6421,3083.61351,0.0475,0
6422,3083.56546,0.04805,0
6423,3083.51674,0.04872,0
6424,3083.4675,0.04924,0
6425,3083.41754,0.04996,2
6426,3084.36826,0.04928,2
6427,3085.31948,0.04878,2
6428,3086.27135,0.04813,2
6429,3087.22366,0.04769,2
6430,3088.1766,0.04706,2
6431,3089.12991,0.04669,2
6432,3090.08374,0.04617,1
6433,3090.03754,0.0462,0
6434,3089.99078,0.04676,0
6435,3089.94359,0.04719,0
6436,3089.89574,0.04785,0
6437,3089.84735,0.04839,0
6438,3089.79827,0.04908,0
6439,3089.74865,0.04962,3
6440,3089.69835,0.0503,0
6441,3089.64743,0.05092,0
6442,3089.59595,0.05148,0
6443,3089.54379,0.05216,0
6444,3089.49099,0.0528,3
6445,3089.43763,0.05336,3
6446,3089.38373,0.0539,3
6447,3089.32915,0.05458,3
6448,3089.27398,0.05517,3
6449,3089.21806,0.05592,3
6450,3089.16137,0.05669,3
6451,3089.10389,0.05748,3
6452,3089.04558,0.05831,4
6453,3089.98815,0.05743,4
6454,3090.93155,0.0566,3
6455,3090.87415,0.0574,4
6456,3091.81757,0.05658,4
6457,3092.76185,0.05572,4
6458,3093.70689,0.05496,4
6459,3094.65261,0.05428,5
6460,3095.59838,0.05423,5
6461,3096.5442,0.05418,5
6462,3097.4901,0.0541,5
6463,3098.43603,0.05407,5
6464,3099.382,0.05403,2
6465,3100.32873,0.05327,2
6466,3101.27599,0.05274,4
6467,3102.22385,0.05214,4
6468,3103.17243,0.05142,1
6469,3103.12095,0.05148,1
6470,3103.0694,0.05155,2
6471,3104.0184,0.051,2
6472,3104.96794,0.05046,2
6473,3105.91812,0.04982,3
6474,3105.86767,0.05045,3
6475,3105.81667,0.051,3
6476,3105.76514,0.05153,3
6477,3105.71296,0.05218,4
6478,3106.6615,0.05146,4
6479,3107.61063,0.05087,4
6480,3108.56033,0.0503,4
6481,3109.51066,0.04967,4
6482,3110.46167,0.04899,5
6483,3111.41274,0.04893,5
6484,3112.36383,0.04891,4
6485,3113.31551,0.04832,5
6486,3114.26723,0.04828,5
6487,3115.21899,0.04824,1
6488,3115.17071,0.04828,1
6489,3115.12239,0.04832,1
6490,3115.07405,0.04834,1
6491,3115.02566,0.04839,1
6492,3114.9772,0.04846,1
6493,3114.9287,0.0485,5
6494,3115.88024,0.04846,5
6495,3116.83185,0.04839,5
6496,3117.78351,0.04834,5
6497,3118.73519,0.04832,5
6498,3119.68691,0.04828,3
6499,3119.63808,0.04883,4
6500,3120.58984,0.04824,4
6501,3121.54223,0.04761,4
6502,3122.49524,0.04699,4
6503,3123.44887,0.04637,4
6504,3124.40297,0.0459,4
6505,3125.35756,0.04541,4
6506,3126.31261,0.04495,5
6507,3127.26773,0.04488,3
6508,3127.22242,0.04531,3
6509,3127.17666,0.04576,3
6510,3127.13049,0.04617,4
6511,3128.0848,0.04569,3
6512,3128.03864,0.04616,3
6513,3127.99194,0.0467,3
6514,3127.94466,0.04728,3
6515,3127.89683,0.04783,2
6516,3128.84955,0.04728,2
6517,3129.80287,0.04668,2
6518,3130.75674,0.04613,2
6519,3131.7111,0.04564,3
6520,3131.66497,0.04613,3
6521,3131.61829,0.04668,3
6522,3131.57104,0.04725,3
6523,3131.52325,0.04779,3
6524,3131.47491,0.04834,3
6525,3131.42603,0.04888,3
6526,3131.37654,0.04949,2
6527,3132.32766,0.04888,2
6528,3133.27934,0.04832,2
6529,3134.23157,0.04777,2
6530,3135.18434,0.04723,1
6531,3135.13707,0.04727,1
6532,3135.08976,0.04731,1
6533,3135.04243,0.04733,4
6534,3135.99571,0.04672,2
6535,3136.94953,0.04618,2
6536,3137.90383,0.0457,5
6537,3138.85816,0.04567,3
6538,3138.81203,0.04613,3
6539,3138.76533,0.0467,3
6540,3138.71811,0.04722,3
6541,3138.67032,0.04779,2
6542,3139.6231,0.04722,2
6543,3140.57642,0.04668,2
6544,3141.53031,0.04611,2
6545,3142.48465,0.04566,2
6546,3143.43938,0.04527,2
6547,3144.39459,0.04479,2
6548,3145.35029,0.0443,3
6549,3145.3055,0.04479,3
6550,3145.26025,0.04525,3
6551,3145.21465,0.0456,3
6552,3145.16856,0.04609,3
6553,3145.12196,0.0466,3
6554,3145.07474,0.04722,4
6555,3146.02816,0.04658,4
6556,3146.98213,0.04603,4
6557,3147.93662,0.04551,4
6558,3148.8915,0.04512,4
6559,3149.84692,0.04458,1
6560,3149.80233,0.04459,1
6561,3149.75771,0.04462,1
6562,3149.71304,0.04467,1
6563,3149.66834,0.0447,1
6564,3149.62361,0.04473,1
6565,3149.57882,0.04479,1
6566,3149.53399,0.04483,1
6567,3149.48912,0.04487,5
6568,3150.44429,0.04483,5
6569,3151.3995,0.04479,1
6570,3151.35467,0.04483,1
6571,3151.3098,0.04487,1
6572,3151.26492,0.04488,1
6573,3151.21999,0.04493,1
6574,3151.17498,0.04501,1
6575,3151.12995,0.04503,3
6576,3151.0844,0.04555,3
6577,3151.03854,0.04586,3
6578,3150.99221,0.04633,3
6579,3150.94535,0.04686,3
6580,3150.89789,0.04746,3
6581,3150.8499,0.04799,3
6582,3150.80133,0.04857,3
6583,3150.75221,0.04912,3
6584,3150.70247,0.04974,0
6585,3150.65211,0.05036,2
6586,3151.60237,0.04974,4
6587,3152.55329,0.04908,4
6588,3153.50475,0.04854,4
6589,3154.4569,0.04785,4
6590,3155.40963,0.04727,5
6591,3156.36238,0.04725,5
6592,3157.3152,0.04718,5
6593,3158.26803,0.04717,5
6594,3159.22092,0.04711,2
6595,3160.17437,0.04655,2
6596,3161.12837,0.046,4
6597,3162.08286,0.04551,2
6598,3163.03769,0.04517,2
6599,3163.99304,0.04465,2
6600,3164.94889,0.04415,2
6601,3165.90512,0.04377,2
6602,3166.86175,0.04337,2
6603,3167.81884,0.04291,2
6604,3168.77629,0.04255,2
6605,3169.73411,0.04218,2
6606,3170.69224,0.04187,1
6607,3170.65034,0.0419,2
6608,3171.60878,0.04156,2
6609,3172.56751,0.04127,2
6610,3173.52651,0.041,2
6611,3174.48588,0.04063,2
6612,3175.44561,0.04027,2
6613,3176.40555,0.04006,4
6614,3177.36583,0.03972,4
6615,3178.32646,0.03937,4
6616,3179.28738,0.03908,1
6617,3179.24828,0.0391,1
6618,3179.20914,0.03914,1
6619,3179.16997,0.03917,1
6620,3179.13071,0.03926,1
6621,3179.0914,0.03931,1
6622,3179.05204,0.03936,5
6623,3180.01273,0.03931,1
6624,3179.97337,0.03936,1
6625,3179.93398,0.03939,5
6626,3180.89462,0.03936,2
6627,3181.85564,0.03898,3
6628,3181.81628,0.03936,3
6629,3181.77668,0.0396,3
6630,3181.73678,0.0399,1
6631,3181.69683,0.03995,1
6632,3181.65683,0.04,1
6633,3181.6168,0.04003,1
6634,3181.57672,0.04008,1
6635,3181.53662,0.0401,0
6636,3181.49618,0.04044,0
6637,3181.4555,0.04068,0
6638,3181.41442,0.04108,5
6639,3182.37336,0.04106,5
6640,3183.33235,0.04101,3
6641,3183.29097,0.04138,3
6642,3183.24938,0.04159,4
6643,3184.20807,0.04131,3
6644,3184.16653,0.04154,3
6645,3184.12477,0.04176,3
6646,3184.08267,0.0421,4
6647,3185.04093,0.04174,4
6648,3185.9995,0.04143,4
6649,3186.95836,0.04114,4
6650,3187.91761,0.04075,4
6651,3188.87727,0.04034,4
6652,3189.83717,0.0401,4
6653,3190.7974,0.03977,4
6654,3191.75799,0.03941,4
6655,3192.71889,0.0391,4
6656,3193.6802,0.03869,0
6657,3193.64111,0.03909,0
6658,3193.6017,0.03941,0
6659,3193.56195,0.03975,0
6660,3193.52186,0.04009,0
6661,3193.48153,0.04033,0
6662,3193.44079,0.04074,0
6663,3193.39968,0.04111,5
6664,3194.3586,0.04108,3
6665,3194.31727,0.04133,3
6666,3194.27564,0.04163,3
6667,3194.2337,0.04194,5
6668,3195.19177,0.04193,5
6669,3196.14985,0.04192,5
6670,3197.10798,0.04187,2
6671,3198.06641,0.04157,4
6672,3199.02517,0.04124,4
6673,3199.98422,0.04095,4
6674,3200.94364,0.04058,4
6675,3201.90347,0.04017,4
6676,3202.86354,0.03993,4
6677,3203.82395,0.03959,4
6678,3204.78472,0.03923,4
6679,3205.74581,0.03891,2
6680,3206.70727,0.03854,2
6681,3207.66896,0.03831,2
6682,3208.63082,0.03814,1
6683,3208.59265,0.03817,1
6684,3208.55446,0.03819,1
6685,3208.51625,0.03821,1
6686,3208.478,0.03825,3
6687,3208.43957,0.03843,3
6688,3208.40093,0.03864,1
6689,3208.36227,0.03866,5
6690,3209.32363,0.03864,5
6691,3210.28501,0.03862,5
6692,3211.24642,0.03859,5
6693,3212.20788,0.03854,5
6694,3213.16934,0.03854,2
6695,3214.13103,0.03831,3
6696,3214.09249,0.03854,2
6697,3215.05418,0.03831,2
6698,3216.01605,0.03813,2
6699,3216.97809,0.03796,5
6700,3217.94016,0.03793,4
6701,3218.90253,0.03763,4
6702,3219.86521,0.03732,4
6703,3220.82812,0.03709,4
6704,3221.7913,0.03682,1
6705,3221.75446,0.03684,1
6706,3221.71759,0.03687,1
6707,3221.6807,0.03689,1
6708,3221.64377,0.03693,0
6709,3221.60657,0.0372,3
6710,3221.56918,0.03739,3
6711,3221.5315,0.03768,3
6712,3221.49355,0.03795,2
6713,3222.45587,0.03768,2
6714,3223.41848,0.03739,2
6715,3224.38128,0.0372,2
6716,3225.34433,0.03695,2
6717,3226.30755,0.03678,2
6718,3227.27111,0.03644,2
6719,3228.23481,0.0363,2
6720,3229.19879,0.03602,2
6721,3230.16305,0.03574,2
6722,3231.12743,0.03562,2
6723,3232.09211,0.03532,0
6724,3232.05649,0.03562,1
6725,3232.02085,0.03564,0
6726,3231.98503,0.03582,0
6727,3231.94892,0.03611,0
6728,3231.9125,0.03642,0
6729,3231.87587,0.03663,1
6730,3231.83921,0.03666,0
6731,3231.8022,0.03701,5
6732,3232.76522,0.03698,5
6733,3233.72826,0.03696,5
6734,3234.6913,0.03696,5
6735,3235.6544,0.0369,4
6736,3236.61785,0.03655,5
6737,3237.58131,0.03654,5
6738,3238.54481,0.0365,3
6739,3238.50802,0.03679,5
6740,3239.47128,0.03674,3
6741,3239.43434,0.03694,3
6742,3239.39715,0.03719,3
6743,3239.35979,0.03736,3
6744,3239.32212,0.03767,3
6745,3239.28419,0.03793,3
6746,3239.24612,0.03807,3
6747,3239.20782,0.0383,0
6748,3239.16932,0.0385,0
6749,3239.13047,0.03885,0
6750,3239.09128,0.03919,0
6751,3239.05174,0.03954,0
6752,3239.01187,0.03987,4
6753,3239.97233,0.03954,1
6754,3239.93275,0.03958,4
6755,3240.89352,0.03923,5
6756,3241.85433,0.03919,5
6757,3242.81514,0.03919,5
6758,3243.77596,0.03918,1
6759,3243.73677,0.03919,1
6760,3244.69758,0.03919,1
6761,3244.65835,0.03923,5
6762,3245.61916,0.03919,5
6763,3246.57997,0.03919,3
6764,3246.54044,0.03953,3
6765,3246.50063,0.03981,3
6766,3246.46054,0.04009,3
6767,3246.42022,0.04032,4
6768,3247.38021,0.04001,5
6769,3248.34024,0.03997,4
6770,3249.30056,0.03968,4
6771,3250.26121,0.03935,4
6772,3251.22221,0.039,4
6773,3252.18356,0.03865,4
6774,3253.14525,0.03831,4
6775,3254.10714,0.03811,4
6776,3255.06931,0.03783,4
6777,3256.03165,0.03766,3
6778,3255.99383,0.03782,1
6779,3255.956,0.03783,4
6780,3256.91834,0.03766,4
6781,3257.88098,0.03736,4
6782,3258.84394,0.03704,4
6783,3259.80712,0.03682,1
6784,3259.77027,0.03685,1
6785,3259.73335,0.03692,1
6786,3259.6964,0.03695,1
6787,3259.65941,0.03699,2
6788,3260.62266,0.03675,2
6789,3261.5862,0.03646,2
6790,3262.55006,0.03614,2
6791,3263.5141,0.03596,2
6792,3264.47842,0.03568,2
6793,3265.44302,0.0354,2
6794,3266.40775,0.03527,2
6795,3267.37275,0.035,2
6796,3268.33795,0.0348,2
6797,3269.30328,0.03467,2
6798,3270.26886,0.03442,2
6799,3271.23455,0.03431,2
6800,3272.20042,0.03413,2
6801,3273.16653,0.03389,2
6802,3274.13276,0.03377,1
6803,3274.09898,0.03378,3
6804,3274.06504,0.03394,1
6805,3274.03109,0.03395,1
6806,3273.99713,0.03396,1
6807,3273.96315,0.03398,0
6808,3273.92892,0.03423,0
6809,3273.89447,0.03445,0
6810,3273.85985,0.03462,1
6811,3273.82521,0.03464,0
6812,3273.79029,0.03492,0
6813,3273.75515,0.03514,0
6814,3273.71978,0.03537,3
6815,3273.68413,0.03565,2
6816,3274.64876,0.03537,0
6817,3274.6131,0.03566,5
6818,3275.57746,0.03564,3
6819,3275.54167,0.03579,3
6820,3275.50559,0.03608,3
6821,3275.46921,0.03638,3
6822,3275.43267,0.03654,3
6823,3275.3958,0.03687,3
6824,3275.3587,0.0371,5
6825,3276.32163,0.03707,2
6826,3277.28482,0.03681,2
6827,3278.24829,0.03653,2
6828,3279.21197,0.03632,2
6829,3280.17591,0.03606,2
6830,3281.14013,0.03578,1
6831,3281.10434,0.03579,1
6832,3281.06853,0.03581,5
6833,3282.03274,0.03579,2
6834,3282.99712,0.03562,2
6835,3283.96175,0.03537,0
6836,3283.92613,0.03562,2
6837,3284.89071,0.03542,0
6838,3284.85505,0.03566,0
6839,3284.81917,0.03588,0
6840,3284.78301,0.03616,0
6841,3284.74654,0.03647,0
6842,3284.70984,0.0367,0
6843,3284.6728,0.03704,0
6844,3284.63546,0.03734,3
6845,3284.59792,0.03754,3
6846,3284.56018,0.03774,3
6847,3284.52213,0.03805,3
6848,3284.48379,0.03834,3
6849,3284.44533,0.03846,1
6850,3284.40682,0.03851,2
6851,3285.36847,0.03835,1
6852,3285.3301,0.03837,1
6853,3285.29171,0.03839,1
6854,3285.25327,0.03844,5
6855,3286.21488,0.03839,5
6856,3287.17651,0.03837,2
6857,3288.13843,0.03808,2
6858,3289.10062,0.03781,5
6859,3290.06285,0.03777,1
6860,3290.02504,0.03781,1
6861,3289.98718,0.03786,2
6862,3290.94951,0.03767,0
6863,3290.91161,0.0379,0
6864,3290.87339,0.03822,0
6865,3290.83487,0.03852,0
6866,3290.79617,0.0387,0
6867,3290.7572,0.03897,0
6868,3290.71803,0.03917,0
6869,3290.67849,0.03954,0
6870,3290.63862,0.03987,3
6871,3290.59842,0.0402,3
6872,3290.55791,0.04051,1
6873,3290.51736,0.04055,1
6874,3290.47676,0.0406,1
6875,3290.43615,0.04061,1
6876,3290.39549,0.04066,0
6877,3290.35458,0.04091,1
6878,3290.31366,0.04092,0
6879,3290.27236,0.0413,0
6880,3290.23067,0.04169,0
6881,3290.18868,0.04199,0
6882,3290.14636,0.04232,0
6883,3290.10369,0.04267,0
6884,3290.06066,0.04303,0
6885,3290.0172,0.04346,0
6886,3289.97335,0.04385,0
6887,3289.92901,0.04434,0
6888,3289.88425,0.04476,0
6889,3289.83901,0.04524,0
6890,3289.79324,0.04577,0
6891,3289.74695,0.04629,3
6892,3289.70024,0.04671,3
6893,3289.65306,0.04718,3
6894,3289.60536,0.0477,2
6895,3290.5582,0.04716,2
6896,3291.51151,0.04669,0
6897,3291.46431,0.0472,1
6898,3291.41709,0.04722,0
6899,3291.36929,0.0478,0
6900,3291.32088,0.04841,0
6901,3291.27187,0.04901,0
6902,3291.22218,0.04969,0
6903,3291.1719,0.05028,0
6904,3291.12099,0.05091,0
6905,3291.06942,0.05157,0
6906,3291.01734,0.05208,0
6907,3290.96449,0.05285,0
6908,3290.91104,0.05345,0
6909,3290.85698,0.05406,2
6910,3291.80349,0.05349,4
6911,3292.75063,0.05286,0
6912,3292.69714,0.05349,0
6913,3292.64305,0.05409,0
6914,3292.58821,0.05484,0
6915,3292.53272,0.05549,0
6916,3292.47655,0.05617,0
6917,3292.41952,0.05703,0
6918,3292.3616,0.05792,0
6919,3292.30283,0.05877,0
6920,3292.24318,0.05965,0
6921,3292.18249,0.06069,4
6922,3293.12286,0.05963,0
6923,3293.06219,0.06067,2
6924,3294.00253,0.05966,1
6925,3293.94282,0.05971,0
6926,3293.88205,0.06077,2
6927,3294.82228,0.05977,2
6928,3295.76334,0.05894,0
6929,3295.70356,0.05978,0
6930,3295.64273,0.06083,2
6931,3296.58292,0.05981,1
6932,3296.52307,0.05985,0
6933,3296.4622,0.06087,2
6934,3297.40233,0.05987,0
6935,3297.34143,0.0609,5
6936,3298.28057,0.06086,2
6937,3299.22072,0.05985,0
6938,3299.15984,0.06088,2
6939,3300.09996,0.05988,2
6940,3301.04093,0.05903,0
6941,3300.98105,0.05988,0
6942,3300.92017,0.06088,2
6943,3301.86028,0.05989,2
6944,3302.80117,0.05911,0
6945,3302.74119,0.05998,2
6946,3303.68201,0.05918,5
6947,3304.62291,0.0591,4
6948,3305.5647,0.05821,0
6949,3305.50562,0.05908,0
6950,3305.44568,0.05994,2
6951,3306.38653,0.05915,0
6952,3306.32653,0.06,2
6953,3307.26735,0.05918,0
6954,3307.20733,0.06002,2
6955,3308.14815,0.05918,0
6956,3308.08811,0.06004,3
6957,3308.02711,0.061,2
6958,3308.96708,0.06003,2
6959,3309.9079,0.05918,0
6960,3309.84787,0.06003,2
6961,3310.7886,0.05927,2
6962,3311.73021,0.05839,0
6963,3311.67093,0.05928,2
6964,3312.6125,0.05843,0
6965,3312.5532,0.0593,2
6966,3313.49476,0.05844,0
6967,3313.43545,0.05931,2
6968,3314.37698,0.05847,0
6969,3314.31763,0.05935,1
6970,3314.25819,0.05944,2
6971,3315.19958,0.05861,0
6972,3315.1401,0.05948,2
6973,3316.08146,0.05864,0
6974,3316.02194,0.05952,2
6975,3316.96323,0.05871,0
6976,3316.90362,0.05961,2
6977,3317.84485,0.05877,0
6978,3317.78518,0.05967,2
6979,3318.72633,0.05885,5
6980,3319.66758,0.05875,5
6981,3320.60889,0.05869,5
6982,3321.5503,0.05859,0
6983,3321.49081,0.05949,2
6984,3322.43212,0.05869,0
6985,3322.37253,0.05959,2
6986,3323.31382,0.05871,0
6987,3323.25418,0.05964,2
6988,3324.19538,0.0588,2
6989,3325.13741,0.05797,0
6990,3325.07857,0.05884,2
6991,3326.02055,0.05802,0
6992,3325.96165,0.0589,2
6993,3326.90357,0.05808,0
6994,3326.84463,0.05894,2
6995,3327.7865,0.05813,0
6996,3327.72753,0.05897,2
6997,3328.66934,0.05819,0
6998,3328.61033,0.05901,2
6999,3329.55209,0.05824,0
7000,3329.49302,0.05907,2
7001,3330.43475,0.05827,0
7002,3330.37561,0.05914,2
7003,3331.31729,0.05832,0
7004,3331.2581,0.05919,2
7005,3332.19972,0.05838,0
7006,3332.14047,0.05925,5
7007,3333.08128,0.05919,2
7008,3334.02294,0.05834,0
7009,3333.9637,0.05924,2
7010,3334.90529,0.05841,0
7011,3334.84598,0.05931,2
7012,3335.78751,0.05847,2
7013,3336.72971,0.0578,0
7014,3336.67113,0.05858,2
7015,3337.61328,0.05785,1
7016,3337.55537,0.05791,2
7017,3338.49808,0.05729,2
7018,3339.44154,0.05654,2
7019,3340.38558,0.05596,2
7020,3341.3302,0.05538,2
7021,3342.27552,0.05468,0
7022,3342.22009,0.05543,0
7023,3342.164,0.05609,3
7024,3342.10733,0.05667,0
7025,3342.04986,0.05747,0
7026,3341.99169,0.05817,2
7027,3342.93416,0.05753,3
7028,3342.87599,0.05817,3
7029,3342.81721,0.05878,2
7030,3343.75906,0.05815,3
7031,3343.7003,0.05876,5
7032,3344.64162,0.05868,2
7033,3345.58356,0.05806,0
7034,3345.5248,0.05876,2
7035,3346.46667,0.05813,0
7036,3346.40784,0.05883,2
7037,3347.34966,0.05818,0
7038,3347.29078,0.05888,2
7039,3348.2325,0.05828,2
7040,3349.17485,0.05765,0
7041,3349.1165,0.05835,2
7042,3350.0588,0.0577,0
7043,3350.0004,0.0584,4
7044,3350.94271,0.05769,0
7045,3350.88432,0.05839,2
7046,3351.8266,0.05772,0
7047,3351.76818,0.05842,2
7048,3352.71039,0.05779,2
7049,3353.65335,0.05704,1
7050,3353.59622,0.05713,1
7051,3353.53903,0.05719,3
7052,3353.4811,0.05793,2
7053,3354.42392,0.05718,5
7054,3355.3668,0.05712,5
7055,3356.30977,0.05703,5
7056,3357.25279,0.05698,5
7057,3358.19587,0.05692,0
7058,3358.13815,0.05772,0
7059,3358.07975,0.0584,2
7060,3359.02199,0.05776,0
7061,3358.96354,0.05845,2
7062,3359.90574,0.0578,2
7063,3360.84864,0.0571,5
7064,3361.79162,0.05702,5
7065,3362.73466,0.05696,5
7066,3363.67776,0.0569,5
7067,3364.62091,0.05685,3
7068,3364.56337,0.05754,3
7069,3364.50517,0.0582,2
7070,3365.44765,0.05752,2
7071,3366.39083,0.05682,3
7072,3366.33331,0.05752,2
7073,3367.2765,0.05681,0
7074,3367.21894,0.05756,0
7075,3367.16067,0.05827,2
7076,3368.10306,0.05761,0
7077,3368.04476,0.0583,2
7078,3368.9871,0.05766,5
7079,3369.9295,0.0576,5
7080,3370.87195,0.05755,5
7081,3371.81445,0.0575,5
7082,3372.75701,0.05744,0
7083,3372.69887,0.05814,0
7084,3372.64004,0.05883,2
7085,3373.58184,0.0582,2
7086,3374.52432,0.05752,0
7087,3374.46607,0.05825,2
7088,3375.4085,0.05757,0
7089,3375.3502,0.0583,2
7090,3376.29262,0.05758,2
7091,3377.23566,0.05696,0
7092,3377.17803,0.05763,4
7093,3378.12108,0.05695,0
7094,3378.06346,0.05762,2
7095,3379.00644,0.05702,0
7096,3378.94873,0.05771,3
7097,3378.89033,0.0584,2
7098,3379.83264,0.05769,2
7099,3380.77558,0.05706,3
7100,3380.71789,0.05769,2
7101,3381.66083,0.05706,5
7102,3382.60383,0.057,5
7103,3383.5469,0.05693,5
7104,3384.49006,0.05684,5
7105,3385.43327,0.05679,5
7106,3386.37653,0.05674,5
7107,3387.31985,0.05668,0
7108,3387.26248,0.05737,0
7109,3387.20438,0.0581,2
7110,3388.14697,0.05741,5
7111,3389.08962,0.05735,5
7112,3390.03232,0.0573,5
7113,3390.97514,0.05718,5
7114,3391.91805,0.05709,1
7115,3391.86087,0.05718,1
7116,3391.80357,0.0573,1
7117,3391.74622,0.05735,0
7118,3391.68812,0.0581,5
7119,3392.63007,0.05805,0
7120,3392.5713,0.05877,2
7121,3393.51321,0.05809,2
7122,3394.45582,0.05739,5
7123,3395.39848,0.05734,5
7124,3396.3412,0.05728,0
7125,3396.28316,0.05804,2
7126,3397.22584,0.05732,0
7127,3397.16774,0.0581,2
7128,3398.11037,0.05737,0
7129,3398.05222,0.05815,2
7130,3398.99481,0.05741,3
7131,3398.93667,0.05814,3
7132,3398.87789,0.05878,2
7133,3399.81975,0.05814,3
7134,3399.761,0.05875,2
7135,3400.70286,0.05814,0
7136,3400.64407,0.05879,2
7137,3401.58588,0.05819,2
7138,3402.52846,0.05742,5
7139,3403.47108,0.05738,5
7140,3404.41376,0.05732,2
7141,3405.35706,0.0567,3
7142,3405.29974,0.05732,2
7143,3406.24304,0.0567,3
7144,3406.18572,0.05732,2
7145,3407.12902,0.0567,3
7146,3407.07172,0.0573,2
7147,3408.01503,0.05669,5
7148,3408.9584,0.05663,5
7149,3409.9018,0.0566,5
7150,3410.84527,0.05653,5
7151,3411.78884,0.05643,5
7152,3412.73252,0.05632,3
7153,3412.67556,0.05696,3
7154,3412.61793,0.05763,3
7155,3412.55965,0.05828,0
7156,3412.50048,0.05917,0
7157,3412.44045,0.06003,2
7158,3413.38122,0.05923,0
7159,3413.32113,0.06009,2
7160,3414.26181,0.05932,0
7161,3414.20162,0.06019,2
7162,3415.14227,0.05935,3
7163,3415.0821,0.06017,2
7164,3416.02279,0.05931,3
7165,3415.96263,0.06016,2
7166,3416.90332,0.05931,3
7167,3416.84317,0.06015,2
7168,3417.7839,0.05927,3
7169,3417.72377,0.06013,2
7170,3418.66452,0.05925,0
7171,3418.60436,0.06016,2
7172,3419.54502,0.05934,0
7173,3419.48477,0.06025,2
7174,3420.42534,0.05943,0
