, Rewards, QoS violation,,
Episode: 483 ,-179,0.01867, Action type: [0, 1] 
Episode: 484 ,-180,0.01872, Action type: [0, 1] 
Episode: 485 ,-181,0.01883, Action type: [0, 1] 
Episode: 486 ,-182,0.01892, Action type: [0, 2] 
Episode: 487 ,-183,0.01893, Action type: [0, 2] 
Episode: 488 ,-184,0.01894, Action type: [0, 2] 
Episode: 489 ,-185,0.01895, Action type: [0, 2] 
Episode: 490 ,-186,0.01895, Action type: [0, 1] 
Episode: 491 ,-187,0.01899, Action type: [0, 1] 
Episode: 492 ,-188,0.01907, Action type: [0, 1] 
Episode: 493 ,-189,0.0191, Action type: [0, 2] 
Episode: 494 ,-190,0.01911, Action type: [0, 2] 
Episode: 495 ,-191,0.01912, Action type: [0, 2] 
Episode: 496 ,-192,0.01912, Action type: [0, 1] 
Episode: 497 ,-193,0.01921, Action type: [0, 1] 
Episode: 498 ,-194,0.01928, Action type: [0, 1] 
Episode: 499 ,-195,0.01934, Action type: [0, 2] 
Episode: 500 ,-196,0.01936, Action type: [0, 2] 
Episode: 501 ,-197,0.01937, Action type: [0, 1] 
Episode: 502 ,-198,0.01951, Action type: [2, 0] 
Episode: 503 ,-197,0.0195, Action type: [2, 0] 
Episode: 504 ,-196,0.01948, Action type: [0, 1] 
Episode: 505 ,-197,0.01952, Action type: [0, 2] 
Episode: 506 ,-198,0.01954, Action type: [0 2] ,
Episode: 507 ,-199,0.01955, Action type: [0, 1] 
Episode: 508 ,-200,0.01962, Action type: [1 0] ,
Episode: 509 ,-199,0.01955, Action type: [2, 0] 
Episode: 510 ,-198,0.01954, Action type: [0, 2] 
Episode: 511 ,-199,0.01955, Action type: [0, 2] 
Episode: 512 ,-200,0.01956, Action type: [0, 2] 
Episode: 513 ,-201,0.01957, Action type: [1, 0] 
Episode: 514 ,-200,0.01953, Action type: [2, 0] 
Episode: 515 ,-199,0.01952, Action type: [2, 1] 
Episode: 516 ,-200,0.01955, Action type: [0, 1] 
Episode: 517 ,-201,0.01962, Action type: [0, 1] 
Episode: 518 ,-202,0.01972, Action type: [0, 1] 
Episode: 519 ,-203,0.01979, Action type: [1, 0] 
Episode: 520 ,-202,0.01972, Action type: [1, 0] 
Episode: 521 ,-201,0.01962, Action type: [1, 2] 
Episode: 522 ,-200,0.01956, Action type: [0 1] ,
Episode: 523 ,-201,0.01963, Action type: [0, 1] 
Episode: 524 ,-202,0.01973, Action type: [2, 1] 
Episode: 525 ,-203,0.01979, Action type: [2, 1] 
Episode: 526 ,-204,0.01986, Action type: [1, 0] 
Episode: 527 ,-203,0.01978, Action type: [1, 2] 
Episode: 528 ,-202,0.01972, Action type: [1, 2] 
Episode: 529 ,-201,0.01963, Action type: [0, 1] 
Episode: 530 ,-202,0.01973, Action type: [0, 1] 
Episode: 531 ,-203,0.0198, Action type: [0, 1] 
Episode: 532 ,-204,0.01988, Action type: [0, 2] 
Episode: 533 ,-205,0.01989, Action type: [1, 2] 
Episode: 534 ,-204,0.01983, Action type: [2 0] ,
Episode: 535 ,-203,0.01981, Action type: [1, 2] 
Episode: 536 ,-202,0.01976, Action type: [0, 1] 
Episode: 537 ,-203,0.01983, Action type: [0, 1] 
Episode: 538 ,-204,0.01991, Action type: [1 1] ,
Episode: 539 ,-205,0.01991, Action type: [0, 1] 
Episode: 540 ,-206,0.01996, Action type: [0, 1] 
Episode: 541 ,-207,0.02005, Action type: [0 1] ,
Episode: 542 ,-208,0.02012, Action type: [1, 2] 
Episode: 543 ,-207,0.02005, Action type: [1, 2] 
Episode: 544 ,-206,0.01997, Action type: [0, 1] 
Episode: 545 ,-207,0.02006, Action type: [0, 1] 
Episode: 546 ,-208,0.02013, Action type: [0, 1] 
Episode: 547 ,-209,0.02021, Action type: [0, 1] 
Episode: 548 ,-210,0.02029, Action type: [0, 2] 
Episode: 549 ,-211,0.02032, Action type: [1, 2] 
Episode: 550 ,-210,0.02026, Action type: [1, 2] 
Episode: 551 ,-209,0.02019, Action type: [1, 2] 
Episode: 552 ,-208,0.02015, Action type: [0, 2] 
Episode: 553 ,-209,0.02015, Action type: [0, 1] 
Episode: 554 ,-210,0.02022, Action type: [0, 1] 
Episode: 555 ,-211,0.0203, Action type: [0, 1] 
Episode: 556 ,-212,0.02038, Action type: [0, 2] 
Episode: 557 ,-213,0.02039, Action type: [1, 2] 
Episode: 558 ,-212,0.02033, Action type: [1, 2] 
Episode: 559 ,-211,0.02029, Action type: [0, 2] 
Episode: 560 ,-212,0.02029, Action type: [0, 1] 
Episode: 561 ,-213,0.02037, Action type: [0, 1] 
Episode: 562 ,-214,0.02045, Action type: [0 1] ,
Episode: 563 ,-215,0.02051, Action type: [0, 1] 
Episode: 564 ,-216,0.02061, Action type: [0, 2] 
Episode: 565 ,-217,0.02061, Action type: [1, 2] 
Episode: 566 ,-216,0.02053, Action type: [1, 2] 
Episode: 567 ,-215,0.02047, Action type: [0, 2] 
Episode: 568 ,-216,0.02047, Action type: [0, 1] 
Episode: 569 ,-217,0.02054, Action type: [0, 1] 
Episode: 570 ,-218,0.02064, Action type: [0, 1] 
Episode: 571 ,-219,0.02074, Action type: [0, 1] 
Episode: 572 ,-220,0.02085, Action type: [0, 2] 
Episode: 573 ,-221,0.02086, Action type: [0, 2] 
Episode: 574 ,-222,0.02089, Action type: [0, 2] 
Episode: 575 ,-223,0.0209, Action type: [0, 1] 
Episode: 576 ,-224,0.02099, Action type: [0, 1] 
Episode: 577 ,-225,0.02106, Action type: [0, 1] 
Episode: 578 ,-226,0.02114, Action type: [2 1] ,
Episode: 579 ,-227,0.02122, Action type: [1, 2] 
Episode: 580 ,-226,0.02114, Action type: [0, 2] 
Episode: 581 ,-227,0.02116, Action type: [0, 2] 
Episode: 582 ,-228,0.02118, Action type: [0, 2] 
Episode: 583 ,-229,0.02122, Action type: [0, 1] 
Episode: 584 ,-230,0.02131, Action type: [0, 1] 
Episode: 585 ,-231,0.02144, Action type: [0, 2] 
Episode: 586 ,-232,0.02144, Action type: [0, 2] 
Episode: 587 ,-233,0.02144, Action type: [1 0] ,
Episode: 588 ,-232,0.02131, Action type: [2 1] ,
Episode: 589 ,-233,0.02144, Action type: [0, 2] 
Episode: 590 ,-234,0.02144, Action type: [0, 2] 
Episode: 591 ,-235,0.02145, Action type: [1 1] ,
Episode: 592 ,-236,0.02145, Action type: [0, 2] 
Episode: 593 ,-237,0.02147, Action type: [0, 2] 
Episode: 594 ,-238,0.02147, Action type: [0 0] ,
Episode: 595 ,-239,0.02147, Action type: [0, 2] 
Episode: 596 ,-240,0.02147, Action type: [0, 2] 
Episode: 597 ,-241,0.02149, Action type: [0, 2] 
Episode: 598 ,-242,0.0215, Action type: [0, 2] 
Episode: 599 ,-243,0.02151, Action type: [0, 2] 
Episode: 600 ,-244,0.02151, Action type: [0, 1] 
Episode: 601 ,-245,0.02158, Action type: [0, 1] 
Episode: 602 ,-246,0.02166, Action type: [2, 0] 
Episode: 603 ,-247,0.02166, Action type: [2, 0] 
Episode: 604 ,-246,0.02165, Action type: [1, 2] 
Episode: 605 ,-245,0.02158, Action type: [0, 2] 
Episode: 606 ,-246,0.02158, Action type: [0, 2] 
Episode: 607 ,-247,0.02159, Action type: [0, 2] 
Episode: 608 ,-248,0.02161, Action type: [2, 1] 
Episode: 609 ,-249,0.02167, Action type: [2, 0] 
Episode: 610 ,-248,0.02166, Action type: [2, 0] 
Episode: 611 ,-249,0.02166, Action type: [2, 1] 
Episode: 612 ,-250,0.02174, Action type: [0, 2] 
Episode: 613 ,-251,0.02175, Action type: [2 2] ,
Episode: 614 ,-252,0.02175, Action type: [1, 0] 
Episode: 615 ,-251,0.02166, Action type: [2, 0] 
Episode: 616 ,-250,0.02165, Action type: [2, 0] 
Episode: 617 ,-249,0.02164, Action type: [0 0] ,
Episode: 618 ,-250,0.02164, Action type: [0, 1] 
Episode: 619 ,-251,0.02173, Action type: [0, 2] 
Episode: 620 ,-252,0.02174, Action type: [0, 2] 
Episode: 621 ,-253,0.02175, Action type: [0 0] ,
Episode: 622 ,-254,0.02175, Action type: [2, 0] 
Episode: 623 ,-253,0.02174, Action type: [0 2] ,
Episode: 624 ,-254,0.02175, Action type: [2, 1] 
Episode: 625 ,-255,0.02183, Action type: [0, 1] 
Episode: 626 ,-256,0.02189, Action type: [0, 2] 
Episode: 627 ,-257,0.0219, Action type: [0, 2] 
Episode: 628 ,-258,0.0219, Action type: [0, 2] 
Episode: 629 ,-259,0.02192, Action type: [2, 0] 
Episode: 630 ,-258,0.0219, Action type: [2, 0] 
Episode: 631 ,-259,0.0219, Action type: [2, 0] 
Episode: 632 ,-258,0.02189, Action type: [2, 0] 
Episode: 633 ,-257,0.02188, Action type: [0, 1] 
Episode: 634 ,-258,0.022, Action type: [0, 2] 
Episode: 635 ,-259,0.02201, Action type: [0, 2] 
Episode: 636 ,-260,0.02202, Action type: [0, 2] 
Episode: 637 ,-261,0.02202, Action type: [2, 0] 
Episode: 638 ,-262,0.02202, Action type: [2, 0] 
Episode: 639 ,-261,0.02201, Action type: [2, 0] 
Episode: 640 ,-260,0.022, Action type: [2, 0] 
Episode: 641 ,-259,0.02198, Action type: [0, 1] 
Episode: 642 ,-260,0.02205, Action type: [0, 1] 
Episode: 643 ,-261,0.02221, Action type: [0, 2] 
Episode: 644 ,-262,0.02223, Action type: [0, 1] 
Episode: 645 ,-263,0.02239, Action type: [2, 0] 
Episode: 646 ,-262,0.02237, Action type: [2, 0] 
Episode: 647 ,-263,0.02237, Action type: [2, 0] 
Episode: 648 ,-264,0.02237, Action type: [2, 0] 
Episode: 649 ,-263,0.02234, Action type: [0, 1] 
Episode: 650 ,-264,0.02246, Action type: [0, 1] 
Episode: 651 ,-265,0.02256, Action type: [0, 1] 
Episode: 652 ,-266,0.02268, Action type: [0, 1] 
Episode: 653 ,-267,0.0228, Action type: [2, 0] 
Episode: 654 ,-268,0.0228, Action type: [2 2] ,
Episode: 655 ,-269,0.0228, Action type: [1, 0] 
Episode: 656 ,-268,0.02268, Action type: [2, 0] 
Episode: 657 ,-269,0.02268, Action type: [2, 1] 
Episode: 658 ,-270,0.02278, Action type: [2 1] ,
Episode: 659 ,-271,0.02285, Action type: [1 0] ,
Episode: 660 ,-270,0.02276, Action type: [0, 1] 
Episode: 661 ,-271,0.02285, Action type: [0, 1] 
Episode: 662 ,-272,0.02296, Action type: [0, 1] 
Episode: 663 ,-273,0.02306, Action type: [2 1] ,
Episode: 664 ,-274,0.02315, Action type: [1, 0] 
Episode: 665 ,-273,0.02303, Action type: [2, 0] 
Episode: 666 ,-272,0.02301, Action type: [2, 1] 
Episode: 667 ,-273,0.0231, Action type: [0, 1] 
Episode: 668 ,-274,0.02321, Action type: [0, 1] 
Episode: 669 ,-275,0.02332, Action type: [0, 1] 
Episode: 670 ,-276,0.02343, Action type: [1 1] ,
Episode: 671 ,-277,0.02343, Action type: [0, 1] 
Episode: 672 ,-278,0.02354, Action type: [2, 1] 
Episode: 673 ,-279,0.02366, Action type: [2, 0] 
Episode: 674 ,-278,0.02365, Action type: [2, 0] 
Episode: 675 ,-277,0.02364, Action type: [2, 0] 
Episode: 676 ,-276,0.02362, Action type: [0, 1] 
Episode: 677 ,-277,0.0237, Action type: [0, 1] 
Episode: 678 ,-278,0.02386, Action type: [0 1] ,
Episode: 679 ,-279,0.02398, Action type: [0, 1] 
Episode: 680 ,-280,0.02416, Action type: [0, 1] 
Episode: 681 ,-281,0.02427, Action type: [2, 1] 
Episode: 682 ,-282,0.02439, Action type: [2, 0] 
Episode: 683 ,-281,0.02436, Action type: [2, 0] 
Episode: 684 ,-280,0.02434, Action type: [0, 1] 
Episode: 685 ,-281,0.02438, Action type: [0, 1] 
Episode: 686 ,-282,0.02452, Action type: [2 1] ,
Episode: 687 ,-283,0.02456, Action type: [0, 1] 
Episode: 688 ,-284,0.02468, Action type: [0, 1] 
Episode: 689 ,-285,0.02483, Action type: [2, 1] 
Episode: 690 ,-286,0.02492, Action type: [2, 1] 
Episode: 691 ,-287,0.02506, Action type: [2, 1] 
Episode: 692 ,-288,0.02523, Action type: [0, 1] 
Episode: 693 ,-289,0.02535, Action type: [0, 1] 
Episode: 694 ,-290,0.02552, Action type: [0, 1] 
Episode: 695 ,-291,0.02569, Action type: [0, 1] 
Episode: 696 ,-292,0.02576, Action type: [0, 1] 
Episode: 697 ,-293,0.02581, Action type: [0, 1] 
Episode: 698 ,-294,0.02597, Action type: [0 2] ,
Episode: 699 ,-295,0.02597, Action type: [0, 1] 
Episode: 700 ,-296,0.02614, Action type: [0, 1] 
Episode: 701 ,-297,0.02631, Action type: [0 1] ,
Episode: 702 ,-298,0.02636, Action type: [2, 1] 
Episode: 703 ,-299,0.02648, Action type: [2, 1] 
Episode: 704 ,-300,0.02656, Action type: [2, 1] 
Episode: 705 ,-301,0.02661, Action type: [2, 1] 
Episode: 706 ,-302,0.02677, Action type: [1, 2] 
Episode: 707 ,-301,0.02661, Action type: [1, 2] 
Episode: 708 ,-300,0.02656, Action type: [1, 0] 
Episode: 709 ,-299,0.02644, Action type: [1, 0] 
Episode: 710 ,-298,0.02631, Action type: [2, 1] 
Episode: 711 ,-299,0.02643, Action type: [2, 1] 
Episode: 712 ,-300,0.02655, Action type: [0, 1] 
Episode: 713 ,-301,0.02661, Action type: [0, 2] 
Episode: 714 ,-302,0.02661, Action type: [0, 2] 
Episode: 715 ,-303,0.02662, Action type: [2 0] ,
Episode: 716 ,-302,0.02661, Action type: [1, 0] 
Episode: 717 ,-301,0.02655, Action type: [2, 0] 
Episode: 718 ,-302,0.02655, Action type: [2, 0] 
Episode: 719 ,-301,0.02652, Action type: [2, 1] 
Episode: 720 ,-302,0.02656, Action type: [0 0] ,
Episode: 721 ,-303,0.02656, Action type: [0, 2] 
Episode: 722 ,-304,0.02658, Action type: [0, 2] 
Episode: 723 ,-305,0.02661, Action type: [0, 2] 
Episode: 724 ,-306,0.02661, Action type: [0, 2] 
Episode: 725 ,-307,0.02662, Action type: [1 0] ,
Episode: 726 ,-306,0.02656, Action type: [2, 0] 
Episode: 727 ,-305,0.02655, Action type: [2, 0] 
Episode: 728 ,-306,0.02655, Action type: [2, 1] 
Episode: 729 ,-307,0.02658, Action type: [0, 2] 
Episode: 730 ,-308,0.02661, Action type: [0, 2] 
Episode: 731 ,-309,0.02661, Action type: [0, 2] 
Episode: 732 ,-310,0.02662, Action type: [0, 2] 
Episode: 733 ,-311,0.02667, Action type: [2, 0] 
Episode: 734 ,-310,0.02662, Action type: [2, 0] 
Episode: 735 ,-309,0.02661, Action type: [2 2] ,
Episode: 736 ,-310,0.02661, Action type: [0, 1] 
Episode: 737 ,-311,0.02677, Action type: [0, 1] 
Episode: 738 ,-312,0.02687, Action type: [0, 2] 
Episode: 739 ,-313,0.02688, Action type: [0, 2] 
Episode: 740 ,-314,0.02693, Action type: [0, 2] 
Episode: 741 ,-315,0.02693, Action type: [0, 2] 
Episode: 742 ,-316,0.02696, Action type: [0, 2] 
Episode: 743 ,-317,0.02698, Action type: [0 0] ,
Episode: 744 ,-318,0.02698, Action type: [0, 1] 
Episode: 745 ,-319,0.02713, Action type: [0, 1] 
Episode: 746 ,-320,0.02731, Action type: [0, 2] 
Episode: 747 ,-321,0.02733, Action type: [0, 2] 
Episode: 748 ,-322,0.02737, Action type: [0, 2] 
Episode: 749 ,-323,0.02737, Action type: [0, 2] 
Episode: 750 ,-324,0.02739, Action type: [1, 2] 
Episode: 751 ,-323,0.02722, Action type: [0, 2] 
Episode: 752 ,-324,0.02723, Action type: [0, 1] 
Episode: 753 ,-325,0.02741, Action type: [0, 1] 
Episode: 754 ,-326,0.02754, Action type: [0, 1] 
Episode: 755 ,-327,0.02766, Action type: [0, 2] 
Episode: 756 ,-328,0.02768, Action type: [0, 2] 
Episode: 757 ,-329,0.0277, Action type: [0, 2] 
Episode: 758 ,-330,0.02773, Action type: [0, 2] 
Episode: 759 ,-331,0.02776, Action type: [0 1] ,
Episode: 760 ,-332,0.02792, Action type: [0, 1] 
Episode: 761 ,-333,0.02806, Action type: [2, 1] 
Episode: 762 ,-334,0.02818, Action type: [0, 1] 
Episode: 763 ,-335,0.02832, Action type: [0, 1] 
Episode: 764 ,-336,0.02851, Action type: [0, 2] 
Episode: 765 ,-337,0.02854, Action type: [0, 2] 
Episode: 766 ,-338,0.02856, Action type: [0, 2] 
Episode: 767 ,-339,0.02856, Action type: [1, 2] 
Episode: 768 ,-338,0.0284, Action type: [1, 2] 
Episode: 769 ,-337,0.02826, Action type: [1, 0] 
Episode: 770 ,-336,0.02811, Action type: [1, 2] 
Episode: 771 ,-335,0.02796, Action type: [0, 2] 
Episode: 772 ,-336,0.02798, Action type: [0, 2] 
Episode: 773 ,-337,0.028, Action type: [0, 2] 
Episode: 774 ,-338,0.028, Action type: [0, 2] 
Episode: 775 ,-339,0.02803, Action type: [2 2] ,
Episode: 776 ,-340,0.02803, Action type: [1, 0] 
Episode: 777 ,-339,0.02787, Action type: [1, 0] 
Episode: 778 ,-338,0.02775, Action type: [2, 1] 
Episode: 779 ,-339,0.02784, Action type: [0, 1] 
Episode: 780 ,-340,0.028, Action type: [0, 2] 
Episode: 781 ,-341,0.02803, Action type: [0, 2] 
Episode: 782 ,-342,0.02803, Action type: [0, 2] 
Episode: 783 ,-343,0.02803, Action type: [0, 2] 
Episode: 784 ,-344,0.02804, Action type: [1, 2] 
Episode: 785 ,-343,0.0279, Action type: [0, 2] 
Episode: 786 ,-344,0.02791, Action type: [0, 1] 
Episode: 787 ,-345,0.02807, Action type: [0, 2] 
Episode: 788 ,-346,0.02809, Action type: [0, 2] 
Episode: 789 ,-347,0.0281, Action type: [0, 2] 
Episode: 790 ,-348,0.02811, Action type: [2 1] ,
Episode: 791 ,-349,0.02825, Action type: [0, 2] 
Episode: 792 ,-350,0.02826, Action type: [0, 2] 
Episode: 793 ,-351,0.02827, Action type: [0, 2] 
Episode: 794 ,-352,0.0283, Action type: [1, 2] 
Episode: 795 ,-351,0.02817, Action type: [1, 2] 
Episode: 796 ,-350,0.02803, Action type: [1, 2] 
Episode: 797 ,-349,0.02794, Action type: [0, 2] 
Episode: 798 ,-350,0.02795, Action type: [0, 2] 
Episode: 799 ,-351,0.02797, Action type: [2 2] ,
Episode: 800 ,-352,0.02797, Action type: [1, 2] 
Episode: 801 ,-351,0.02787, Action type: [1, 2] 
Episode: 802 ,-350,0.02767, Action type: [1, 0] 
Episode: 803 ,-349,0.02754, Action type: [1, 0] 
Episode: 804 ,-348,0.02741, Action type: [1, 0] 
Episode: 805 ,-347,0.02728, Action type: [0, 2] 
Episode: 806 ,-348,0.02729, Action type: [0, 1] 
Episode: 807 ,-349,0.02742, Action type: [0, 1] 
Episode: 808 ,-350,0.02755, Action type: [0, 1] 
Episode: 809 ,-351,0.02767, Action type: [1, 0] 
Episode: 810 ,-350,0.02755, Action type: [1, 0] 
Episode: 811 ,-349,0.02742, Action type: [1, 0] 
Episode: 812 ,-348,0.02729, Action type: [1, 0] 
Episode: 813 ,-347,0.02723, Action type: [0, 2] 
Episode: 814 ,-348,0.02723, Action type: [0, 2] 
Episode: 815 ,-349,0.02724, Action type: [0, 1] 
Episode: 816 ,-350,0.0273, Action type: [0, 1] 
Episode: 817 ,-351,0.02743, Action type: [2, 1] 
Episode: 818 ,-352,0.02755, Action type: [1, 0] 
Episode: 819 ,-351,0.02742, Action type: [1, 0] 
Episode: 820 ,-350,0.02729, Action type: [1, 0] 
Episode: 821 ,-349,0.02723, Action type: [1 0] ,
Episode: 822 ,-348,0.02705, Action type: [0, 2] 
Episode: 823 ,-349,0.02706, Action type: [0, 2] 
Episode: 824 ,-350,0.0271, Action type: [0, 1] 
Episode: 825 ,-351,0.02728, Action type: [2, 0] 
Episode: 826 ,-350,0.02724, Action type: [2, 0] 
Episode: 827 ,-349,0.02723, Action type: [1, 0] 
Episode: 828 ,-348,0.02705, Action type: [1, 2] 
Episode: 829 ,-347,0.02697, Action type: [1, 2] 
Episode: 830 ,-346,0.02691, Action type: [0, 2] 
Episode: 831 ,-347,0.02692, Action type: [2 0] ,
Episode: 832 ,-346,0.02691, Action type: [2, 0] 
Episode: 833 ,-345,0.02687, Action type: [2, 0] 
Episode: 834 ,-344,0.02686, Action type: [2, 0] 
Episode: 835 ,-345,0.02686, Action type: [2 2] ,
Episode: 836 ,-346,0.02686, Action type: [1, 2] 
Episode: 837 ,-345,0.02667, Action type: [1, 2] 
Episode: 838 ,-344,0.02656, Action type: [1, 2] 
Episode: 839 ,-343,0.02646, Action type: [1, 2] 
Episode: 840 ,-342,0.02641, Action type: [1, 2] 
Episode: 841 ,-341,0.02636, Action type: [2, 0] 
Episode: 842 ,-340,0.02631, Action type: [2, 0] 
Episode: 843 ,-339,0.0263, Action type: [2, 0] 
Episode: 844 ,-338,0.02626, Action type: [0 0] ,
Episode: 845 ,-339,0.02626, Action type: [1, 2] 
Episode: 846 ,-338,0.0261, Action type: [1, 2] 
Episode: 847 ,-337,0.02597, Action type: [1, 2] 
Episode: 848 ,-336,0.02585, Action type: [1, 2] 
Episode: 849 ,-335,0.02568, Action type: [2, 0] 
Episode: 850 ,-334,0.02567, Action type: [2, 0] 
Episode: 851 ,-333,0.02562, Action type: [0 1] ,
Episode: 852 ,-334,0.0258, Action type: [2 2] ,
Episode: 853 ,-335,0.0258, Action type: [1, 2] 
Episode: 854 ,-334,0.02566, Action type: [1, 2] 
Episode: 855 ,-333,0.02556, Action type: [1, 2] 
Episode: 856 ,-332,0.02546, Action type: [1, 2] 
Episode: 857 ,-331,0.02532, Action type: [1, 0] 
Episode: 858 ,-330,0.02525, Action type: [2, 0] 
Episode: 859 ,-329,0.02524, Action type: [2, 0] 
Episode: 860 ,-328,0.02521, Action type: [2, 0] 
Episode: 861 ,-327,0.0252, Action type: [1, 2] 
Episode: 862 ,-326,0.02509, Action type: [2 0] ,
Episode: 863 ,-325,0.02508, Action type: [1, 2] 
Episode: 864 ,-324,0.02503, Action type: [1, 2] 
Episode: 865 ,-323,0.02497, Action type: [1, 0] 
Episode: 866 ,-322,0.02483, Action type: [1, 0] 
Episode: 867 ,-321,0.02466, Action type: [2, 0] 
Episode: 868 ,-320,0.02463, Action type: [2, 0] 
Episode: 869 ,-319,0.02462, Action type: [1, 0] 
Episode: 870 ,-318,0.02448, Action type: [1, 2] 
Episode: 871 ,-317,0.02434, Action type: [1, 2] 
Episode: 872 ,-316,0.02429, Action type: [1, 2] 
Episode: 873 ,-315,0.02416, Action type: [2 2] ,
Episode: 874 ,-316,0.02416, Action type: [1, 0] 
Episode: 875 ,-315,0.02405, Action type: [1, 0] 
Episode: 876 ,-314,0.02395, Action type: [1, 0] 
Episode: 877 ,-313,0.02381, Action type: [1, 0] 
Episode: 878 ,-312,0.02369, Action type: [1, 2] 
Episode: 879 ,-311,0.0236, Action type: [1, 2] 
Episode: 880 ,-310,0.02352, Action type: [1, 2] 
Episode: 881 ,-309,0.02341, Action type: [1, 2] 
Episode: 882 ,-308,0.02334, Action type: [1, 0] 
Episode: 883 ,-307,0.0232, Action type: [1, 0] 
Episode: 884 ,-306,0.02309, Action type: [1, 0] 
Episode: 885 ,-305,0.02298, Action type: [1, 0] 
Episode: 886 ,-304,0.02283, Action type: [1, 2] 
Episode: 887 ,-303,0.02269, Action type: [1, 2] 
Episode: 888 ,-302,0.02258, Action type: [1, 2] 
Episode: 889 ,-301,0.02251, Action type: [1, 2] 
Episode: 890 ,-300,0.02239, Action type: [1, 0] 
Episode: 891 ,-299,0.02232, Action type: [1 2] ,
Episode: 892 ,-298,0.02222, Action type: [1, 0] 
Episode: 893 ,-297,0.02217, Action type: [1, 0] 
Episode: 894 ,-296,0.02206, Action type: [1, 2] 
Episode: 895 ,-295,0.02201, Action type: [1, 2] 
Episode: 896 ,-294,0.02189, Action type: [1, 2] 
Episode: 897 ,-293,0.02182, Action type: [1, 0] 
Episode: 898 ,-292,0.02175, Action type: [1, 0] 
Episode: 899 ,-291,0.02167, Action type: [1, 0] 
Episode: 900 ,-290,0.02155, Action type: [1, 0] 
Episode: 901 ,-289,0.02144, Action type: [1, 0] 
Episode: 902 ,-288,0.02134, Action type: [1 2] ,
Episode: 903 ,-287,0.0213, Action type: [1, 0] 
Episode: 904 ,-286,0.02121, Action type: [1, 2] 
Episode: 905 ,-285,0.02111, Action type: [0 0] ,
Episode: 906 ,-286,0.02111, Action type: [0, 2] 
Episode: 907 ,-287,0.02113, Action type: [0, 2] 
Episode: 908 ,-288,0.02113, Action type: [0, 2] 
Episode: 909 ,-289,0.02115, Action type: [2 1] ,
Episode: 910 ,-290,0.02123, Action type: [1, 0] 
Episode: 911 ,-289,0.02113, Action type: [1, 0] 
Episode: 912 ,-288,0.02107, Action type: [2, 0] 
Episode: 913 ,-289,0.02107, Action type: [2, 0] 
Episode: 914 ,-288,0.02105, Action type: [2 2] ,
Episode: 915 ,-289,0.02105, Action type: [0, 2] 
Episode: 916 ,-290,0.02107, Action type: [0, 2] 
Episode: 917 ,-291,0.02107, Action type: [1, 2] 
Episode: 918 ,-290,0.02101, Action type: [1, 0] 
Episode: 919 ,-289,0.02094, Action type: [1, 0] 
Episode: 920 ,-288,0.02087, Action type: [2, 0] 
Episode: 921 ,-287,0.02085, Action type: [0, 1] 
Episode: 922 ,-288,0.02092, Action type: [0, 2] 
Episode: 923 ,-289,0.02094, Action type: [0, 2] 
Episode: 924 ,-290,0.02095, Action type: [0, 2] 
Episode: 925 ,-291,0.02096, Action type: [1, 2] 
Episode: 926 ,-290,0.0209, Action type: [1, 0] 
Episode: 927 ,-289,0.02079, Action type: [1, 0] 
Episode: 928 ,-288,0.02071, Action type: [1, 0] 
Episode: 929 ,-287,0.02067, Action type: [1, 2] 
Episode: 930 ,-286,0.02055, Action type: [0, 2] 
Episode: 931 ,-287,0.02057, Action type: [0, 2] 
Episode: 932 ,-288,0.02057, Action type: [1, 2] 
