Episode, Rewards, QoS violation, Action type
998,526.69587,0.01492,0
999,526.68093,0.01494,0
1000,526.66597,0.01496,0
1001,526.65096,0.01501,4
1002,527.636,0.01496,4
1003,528.62106,0.01494,2
1004,529.60613,0.01493,3
1005,529.59119,0.01494,3
1006,529.57623,0.01496,4
1007,530.56129,0.01494,0
1008,530.54633,0.01496,0
1009,530.53132,0.01501,0
1010,530.51626,0.01506,0
1011,530.50115,0.01511,2
1012,531.48609,0.01506,4
1013,532.47108,0.01501,4
1014,533.45612,0.01496,0
1015,533.44111,0.01501,0
1016,533.42605,0.01506,0
1017,533.41094,0.01511,1
1018,533.39582,0.01512,4
1019,534.38075,0.01507,4
1020,535.36573,0.01502,0
1021,535.35066,0.01507,2
1022,536.33563,0.01503,0
1023,536.32055,0.01508,4
1024,537.30552,0.01503,3
1025,537.29045,0.01507,3
1026,537.27534,0.01511,3
1027,537.26017,0.01517,4
1028,538.24506,0.01511,0
1029,538.22989,0.01517,0
1030,538.21468,0.01521,0
1031,538.19945,0.01523,4
1032,539.18424,0.01521,4
1033,540.16907,0.01517,2
1034,541.15396,0.01511,4
1035,542.1389,0.01506,0
1036,542.12379,0.01511,0
1037,542.10862,0.01517,0
1038,542.09341,0.01521,4
1039,543.07824,0.01517,4
1040,544.06313,0.01511,1
1041,544.04801,0.01512,4
1042,545.03294,0.01507,0
1043,545.01782,0.01512,0
1044,545.00264,0.01518,0
1045,544.98742,0.01522,4
1046,545.97224,0.01518,4
1047,546.95712,0.01512,3
1048,546.94195,0.01517,3
1049,546.92674,0.01521,0
1050,546.91151,0.01523,0
1051,546.89626,0.01525,0
1052,546.88097,0.01529,0
1053,546.86564,0.01533,3
1054,546.85027,0.01537,3
1055,546.83489,0.01538,3
1056,546.81945,0.01544,4
1057,547.80407,0.01538,0
1058,547.78863,0.01544,0
1059,547.77316,0.01547,0
1060,547.75767,0.01549,0
1061,547.74214,0.01553,4
1062,548.72665,0.01549,2
1063,549.71118,0.01547,2
1064,550.69572,0.01546,2
1065,551.68032,0.0154,0
1066,551.66486,0.01546,0
1067,551.64937,0.01549,0
1068,551.63386,0.01551,4
1069,552.61838,0.01548,3
1070,552.60287,0.01551,3
1071,552.58734,0.01553,3
1072,552.57177,0.01557,0
1073,552.55619,0.01558,0
1074,552.54055,0.01564,0
1075,552.52486,0.01569,4
1076,553.50922,0.01564,4
1077,554.49364,0.01558,4
1078,555.47807,0.01557,0
1079,555.46249,0.01558,0
1080,555.44685,0.01564,0
1081,555.43116,0.01569,2
1082,556.41552,0.01564,3
1083,556.39983,0.01569,1
1084,557.38414,0.01569,3
1085,557.36838,0.01576,3
1086,557.35256,0.01582,3
1087,557.33669,0.01587,4
1088,558.32089,0.0158,4
1089,559.30516,0.01573,0
1090,559.28936,0.0158,4
1091,560.27363,0.01573,1
1092,560.25788,0.01575,5
1093,561.24215,0.01573,4
1094,562.22649,0.01566,4
1095,563.21088,0.01561,4
1096,564.19533,0.01555,0
1097,564.17972,0.01561,4
1098,565.16417,0.01555,4
1099,566.14863,0.01554,4
1100,567.13314,0.01549,3
1101,567.1176,0.01554,3
1102,567.10205,0.01555,3
1103,567.08646,0.01559,3
1104,567.07082,0.01564,3
1105,567.05512,0.0157,4
1106,568.03949,0.01563,4
1107,569.02391,0.01558,4
1108,570.00839,0.01552,5
1109,570.99288,0.01551,0
1110,570.97731,0.01557,4
1111,571.9618,0.01551,2
1112,572.94629,0.01551,2
1113,573.93083,0.01546,2
1114,574.91539,0.01544,5
1115,575.89995,0.01544,0
1116,575.88449,0.01546,4
1117,576.86905,0.01544,3
1118,576.8536,0.01545,3
1119,576.8381,0.0155,1
1120,576.82259,0.01551,5
1121,577.80709,0.0155,1
1122,577.79158,0.01551,4
1123,578.77613,0.01545,0
1124,578.76062,0.01551,0
1125,578.7451,0.01552,4
1126,579.72959,0.01551,4
1127,580.71414,0.01545,4
1128,581.69871,0.01543,1
1129,581.68327,0.01544,1
1130,582.66783,0.01544,2
1131,583.6524,0.01543,1
1132,584.63697,0.01543,0
1133,584.62151,0.01546,1
1134,585.60605,0.01546,4
1135,586.59062,0.01543,4
1136,587.57521,0.01541,4
1137,588.55986,0.01535,4
1138,589.54455,0.01531,3
1139,589.5292,0.01535,0
1140,589.51379,0.01541,1
1141,590.49838,0.01541,4
1142,591.48303,0.01535,4
1143,592.46772,0.01531,4
1144,593.45244,0.01528,0
1145,593.43713,0.01531,0
1146,593.42178,0.01535,0
1147,593.40637,0.01541,4
1148,594.39102,0.01535,2
1149,595.37569,0.01533,2
1150,596.36039,0.0153,2
1151,597.34512,0.01527,0
1152,597.32981,0.01531,4
1153,598.31454,0.01527,4
1154,599.29931,0.01523,4
1155,600.2841,0.01521,1
1156,600.26888,0.01522,1
1157,600.25365,0.01523,1
1158,601.23842,0.01523,1
1159,601.22318,0.01524,2
1160,602.20795,0.01523,2
1161,603.19278,0.01517,2
1162,604.17765,0.01513,0
1163,604.16248,0.01517,4
1164,605.14735,0.01513,4
1165,606.13229,0.01506,0
1166,606.11716,0.01513,1
1167,606.10202,0.01514,1
1168,606.08686,0.01516,1
1169,606.07169,0.01517,1
1170,607.05652,0.01517,0
1171,607.04131,0.01521,0
1172,607.02604,0.01527,0
1173,607.01075,0.01529,2
1174,607.99547,0.01528,5
1175,608.9802,0.01527,2
1176,609.96498,0.01522,1
1177,610.94976,0.01522,1
1178,610.93452,0.01524,4
1179,611.91932,0.0152,4
1180,612.90419,0.01513,4
1181,613.88911,0.01508,4
1182,614.87406,0.01505,4
1183,615.85903,0.01503,2
1184,616.84401,0.01502,2
1185,616.82898,0.01503,2
1186,617.81398,0.015,0
1187,617.79895,0.01503,0
1188,617.78391,0.01504,4
1189,618.76888,0.01503,4
1190,619.75388,0.015,4
1191,620.73894,0.01494,0
1192,620.72394,0.015,0
1193,620.70891,0.01503,0
1194,620.69387,0.01504,1
1195,620.67882,0.01505,2
1196,621.66378,0.01504,2
1197,622.64875,0.01503,0
1198,622.63369,0.01506,0
1199,622.61862,0.01507,0
1200,622.60353,0.01509,2
1201,623.58845,0.01508,1
1202,624.57337,0.01508,0
1203,624.55827,0.0151,3
1204,624.54315,0.01512,3
1205,624.52801,0.01514,4
1206,625.5129,0.01511,4
1207,626.49781,0.01509,0
1208,626.4827,0.01511,0
1209,626.46756,0.01514,0
1210,626.45237,0.01519,2
1211,627.43722,0.01515,2
1212,628.4221,0.01512,4
1213,629.407,0.0151,3
1214,629.39188,0.01512,3
1215,629.37674,0.01514,0
1216,629.36155,0.01519,0
1217,629.34629,0.01526,1
1218,629.33102,0.01527,1
1219,630.31575,0.01527,2
1220,631.30054,0.01521,2
1221,632.28538,0.01516,4
1222,633.27025,0.01513,4
1223,634.25514,0.01511,0
1224,634.24001,0.01513,0
1225,634.22485,0.01516,2
1226,635.20972,0.01513,2
1227,636.19461,0.01511,2
1228,637.17951,0.0151,2
1229,637.1644,0.01511,0
1230,638.14929,0.01511,0
1231,638.13415,0.01514,4
1232,639.11904,0.01511,4
1233,640.10393,0.01511,1
1234,641.08882,0.01511,2
1235,642.07375,0.01507,2
1236,643.05873,0.01502,4
1237,644.04378,0.01495,4
1238,645.02887,0.01491,0
1239,645.01392,0.01495,0
1240,644.9989,0.01502,0
1241,644.98383,0.01507,2
1242,645.96879,0.01504,4
1243,646.95382,0.01497,4
1244,647.9389,0.01492,1
1245,648.92398,0.01492,0
1246,648.90901,0.01497,0
1247,648.89397,0.01504,4
1248,649.879,0.01497,4
1249,650.86408,0.01492,4
1250,651.8492,0.01488,2
1251,652.83435,0.01485,2
1252,653.81952,0.01483,0
1253,653.80465,0.01487,0
1254,653.78975,0.0149,0
1255,653.77481,0.01494,0
1256,653.75982,0.01499,4
1257,654.74488,0.01494,4
1258,655.72998,0.0149,0
1259,655.71504,0.01494,0
1260,655.70005,0.01499,0
1261,655.68499,0.01506,0
1262,655.66988,0.01511,3
1263,655.65475,0.01513,4
1264,656.63966,0.01509,4
1265,657.62462,0.01504,1
1266,657.60956,0.01506,0
1267,657.59445,0.01511,0
1268,657.5793,0.01515,0
1269,658.56415,0.01515,4
1270,659.549,0.01515,4
1271,660.53389,0.01511,0
1272,660.51874,0.01515,0
1273,661.50359,0.01515,0
1274,661.48841,0.01518,4
1275,662.47326,0.01515,4
1276,663.45811,0.01515,0
1277,664.44296,0.01515,0
1278,664.42778,0.01518,0
1279,664.41258,0.0152,3
1280,664.39737,0.01521,4
1281,665.38219,0.01518,4
1282,666.36703,0.01516,0
1283,666.35185,0.01518,4
1284,667.33669,0.01516,4
1285,668.32156,0.01513,4
1286,669.30643,0.01513,0
1287,670.2913,0.01513,5
1288,671.27617,0.01513,2
1289,672.26104,0.01513,2
1290,673.24593,0.01511,4
1291,674.23087,0.01506,0
1292,674.21576,0.01511,0
1293,674.20061,0.01515,0
1294,675.18546,0.01515,4
1295,676.17031,0.01515,4
1296,677.1552,0.01511,4
1297,678.14014,0.01506,0
1298,678.12503,0.01511,2
1299,679.10997,0.01506,4
1300,680.09498,0.01499,4
1301,681.08004,0.01494,4
1302,682.06514,0.0149,3
1303,682.0502,0.01494,3
1304,682.03523,0.01497,3
1305,682.02019,0.01504,4
1306,683.00522,0.01497,4
1307,683.9903,0.01492,0
1308,683.97533,0.01497,2
1309,684.96041,0.01492,2
1310,685.94551,0.0149,2
1311,686.93064,0.01487,2
1312,687.91581,0.01483,2
1313,688.90104,0.01477,0
1314,688.88621,0.01483,0
1315,688.87134,0.01487,4
1316,689.85651,0.01483,3
1317,689.84164,0.01487,1
1318,690.82677,0.01487,1
1319,691.8119,0.01487,1
1320,692.79703,0.01487,4
1321,693.7822,0.01483,4
1322,694.76743,0.01477,2
1323,695.75269,0.01474,2
1324,696.73798,0.01471,5
1325,697.72328,0.0147,4
1326,698.70861,0.01467,1
1327,698.69393,0.01468,1
1328,698.67924,0.01469,1
1329,698.66454,0.0147,1
1330,698.64982,0.01472,3
1331,698.63509,0.01473,4
1332,699.62039,0.0147,4
1333,700.60574,0.01465,0
1334,700.59104,0.0147,2
1335,701.57637,0.01467,2
1336,702.56171,0.01466,1
1337,702.54703,0.01468,1
1338,702.53234,0.01469,0
1339,702.51761,0.01473,0
1340,702.50283,0.01478,0
1341,702.48802,0.01481,4
1342,703.47324,0.01478,2
1343,704.45851,0.01473,2
1344,705.44381,0.0147,2
1345,706.42914,0.01467,0
1346,706.41444,0.0147,4
1347,707.39977,0.01467,0
1348,707.38507,0.0147,0
1349,707.37033,0.01474,0
1350,707.35554,0.01479,4
1351,708.3408,0.01474,4
1352,709.3261,0.0147,5
1353,710.3114,0.0147,0
1354,710.29666,0.01474,3
1355,710.28188,0.01478,2
1356,711.26714,0.01474,4
1357,712.25244,0.0147,4
1358,713.23777,0.01467,0
1359,713.22307,0.0147,0
1360,713.20833,0.01474,0
1361,713.19354,0.01479,4
1362,714.1788,0.01474,1
1363,715.16406,0.01474,0
1364,715.14928,0.01478,0
1365,715.13446,0.01482,4
1366,716.11968,0.01478,4
1367,717.10494,0.01474,4
1368,718.09024,0.0147,2
1369,719.07557,0.01467,0
1370,719.06087,0.0147,2
1371,720.04618,0.01469,2
1372,721.03151,0.01467,0
1373,721.01681,0.0147,0
1374,721.00208,0.01473,0
1375,720.98731,0.01477,0
1376,720.9725,0.01481,0
1377,720.95765,0.01485,0
1378,720.94276,0.01489,2
1379,721.92789,0.01487,4
1380,722.91306,0.01483,4
1381,723.89827,0.01479,0
1382,723.88344,0.01483,0
1383,723.86857,0.01487,0
1384,723.85366,0.01491,1
1385,723.83874,0.01492,2
1386,724.82386,0.01488,2
1387,725.80901,0.01485,0
1388,725.79412,0.01489,0
1389,725.77919,0.01493,0
1390,725.76422,0.01497,4
1391,726.74929,0.01493,4
1392,727.7344,0.01489,0
1393,727.71947,0.01493,0
1394,727.7045,0.01497,0
1395,727.68947,0.01503,4
1396,728.6745,0.01497,4
1397,729.65957,0.01493,4
1398,730.64468,0.01489,4
1399,731.62984,0.01484,0
1400,731.61495,0.01489,4
1401,732.60011,0.01484,5
1402,733.58528,0.01483,5
1403,734.57045,0.01483,3
1404,734.55558,0.01487,3
1405,734.54069,0.01489,4
1406,735.52584,0.01485,4
1407,736.51104,0.0148,0
1408,736.49619,0.01485,2
1409,737.48137,0.01482,2
1410,738.46657,0.0148,2
1411,739.45181,0.01476,4
1412,740.43708,0.01473,0
1413,740.42232,0.01476,0
1414,740.40752,0.0148,5
1415,741.39272,0.0148,3
1416,741.3779,0.01482,4
1417,742.36311,0.01479,0
1418,742.34829,0.01482,0
1419,742.33342,0.01487,2
1420,743.31859,0.01483,2
1421,744.30379,0.0148,4
1422,745.28903,0.01476,4
1423,746.2743,0.01473,0
1424,746.25954,0.01476,3
1425,746.24474,0.0148,1
1426,747.22994,0.0148,1
1427,747.21513,0.01481,1
1428,748.20032,0.01481,3
1429,748.18548,0.01484,3
1430,748.17061,0.01487,0
1431,748.15569,0.01492,4
1432,749.14082,0.01487,4
1433,750.12599,0.01483,4
1434,751.11119,0.0148,2
1435,752.09642,0.01477,4
1436,753.08168,0.01474,1
1437,754.06694,0.01474,4
1438,755.05224,0.0147,4
1439,756.03761,0.01463,4
1440,757.02302,0.01459,3
1441,757.00839,0.01463,2
1442,757.9938,0.01459,2
1443,758.97926,0.01454,4
1444,759.96478,0.01448,4
1445,760.95033,0.01445,4
1446,761.93591,0.01442,3
1447,761.92146,0.01445,3
1448,761.90698,0.01448,4
1449,762.89253,0.01445,1
1450,763.87808,0.01445,1
1451,764.86363,0.01445,1
1452,764.84917,0.01446,2
1453,765.83474,0.01443,1
1454,765.8203,0.01444,4
1455,766.80588,0.01442,4
1456,767.79148,0.0144,4
1457,768.77711,0.01437,1
1458,768.76272,0.01439,2
1459,769.74835,0.01437,2
1460,770.73399,0.01436,1
1461,770.71962,0.01437,1
1462,770.70524,0.01438,1
1463,770.69084,0.0144,0
1464,770.67641,0.01443,0
1465,770.66195,0.01446,1
1466,770.64748,0.01447,1
1467,770.633,0.01448,2
1468,771.61855,0.01445,2
1469,772.60413,0.01442,2
1470,773.58973,0.0144,2
1471,774.57535,0.01438,4
1472,775.56099,0.01436,4
1473,776.54667,0.01432,1
1474,776.53234,0.01433,1
1475,777.51801,0.01433,2
1476,778.50373,0.01428,2
1477,779.48947,0.01426,2
1478,780.47524,0.01423,2
1479,781.46103,0.01421,0
1480,781.44679,0.01424,0
1481,781.43252,0.01427,0
1482,781.41822,0.0143,1
1483,782.40392,0.0143,1
1484,783.38962,0.0143,1
1485,784.37532,0.0143,1
1486,784.36101,0.01431,1
1487,785.3467,0.01431,1
1488,785.33238,0.01432,1
1489,785.31804,0.01434,0
1490,785.30365,0.01439,0
1491,785.28922,0.01443,0
1492,785.27477,0.01445,0
1493,785.26029,0.01448,2
1494,786.24582,0.01447,2
1495,787.23136,0.01446,5
1496,788.21691,0.01445,0
1497,788.20244,0.01447,0
1498,788.18794,0.0145,0
1499,788.1734,0.01454,1
1500,788.15885,0.01455,1
1501,789.1443,0.01455,1
1502,790.12975,0.01455,3
1503,790.11517,0.01458,5
1504,791.10059,0.01458,3
1505,791.08599,0.0146,4
1506,792.07142,0.01457,0
1507,792.05682,0.0146,0
1508,792.04219,0.01463,0
1509,792.02754,0.01465,2
1510,793.0129,0.01464,2
1511,793.99829,0.01461,2
1512,794.98371,0.01458,3
1513,794.9691,0.01461,3
1514,794.95446,0.01464,3
1515,794.93981,0.01465,3
1516,795.92516,0.01465,2
1517,796.91051,0.01465,1
1518,796.89585,0.01466,2
1519,797.88121,0.01464,0
1520,797.86655,0.01466,0
1521,797.85187,0.01468,0
1522,797.83716,0.01471,2
1523,798.82248,0.01468,2
1524,799.80782,0.01466,2
1525,800.79316,0.01466,2
1526,801.77852,0.01464,0
1527,801.76385,0.01467,3
1528,801.74917,0.01468,3
1529,802.73449,0.01468,3
1530,802.71978,0.01471,3
1531,802.70504,0.01474,2
1532,803.69033,0.01471,2
1533,804.67565,0.01468,2
1534,805.66097,0.01468,0
1535,805.64627,0.0147,4
1536,806.63159,0.01468,4
1537,807.61693,0.01466,1
1538,807.60226,0.01467,1
1539,807.58758,0.01468,2
1540,808.5729,0.01468,2
1541,809.55825,0.01465,1
1542,810.5436,0.01465,0
1543,810.52892,0.01468,3
1544,810.51421,0.01471,2
1545,811.49953,0.01468,4
1546,812.48488,0.01465,1
1547,813.47023,0.01465,1
1548,814.45558,0.01465,1
1549,814.44092,0.01466,2
1550,815.42629,0.01463,1
1551,815.41164,0.01465,0
1552,815.39696,0.01468,4
1553,816.38231,0.01465,3
1554,816.36765,0.01466,5
1555,817.35299,0.01466,2
1556,818.33836,0.01463,2
1557,819.32375,0.01461,1
1558,820.30914,0.01461,5
1559,821.29453,0.01461,1
1560,822.27992,0.01461,1
1561,822.26528,0.01464,1
1562,823.25064,0.01464,2
1563,824.23602,0.01462,2
1564,825.22141,0.01461,0
1565,825.20678,0.01463,0
1566,825.19212,0.01466,0
1567,825.17742,0.0147,0
1568,825.16269,0.01473,1
1569,826.14796,0.01473,1
1570,826.13322,0.01474,1
1571,826.11846,0.01476,1
1572,826.10368,0.01478,1
1573,826.08889,0.01479,0
1574,826.07407,0.01482,1
1575,827.05925,0.01482,1
1576,827.04442,0.01483,3
1577,827.02957,0.01485,3
1578,827.0147,0.01487,3
1579,826.99982,0.01488,1
1580,826.98493,0.01489,1
1581,827.97004,0.01489,1
1582,827.95514,0.0149,3
1583,827.94022,0.01492,3
1584,827.92525,0.01497,2
1585,828.91033,0.01492,0
1586,828.89536,0.01497,0
1587,828.88034,0.01502,0
1588,828.86526,0.01508,3
1589,828.85015,0.01511,3
1590,828.83498,0.01517,3
1591,828.81979,0.01519,3
1592,828.80459,0.0152,3
1593,828.78936,0.01523,3
1594,828.77408,0.01528,3
1595,828.75879,0.01529,3
1596,828.74346,0.01533,3
1597,828.72807,0.01539,3
1598,828.71266,0.01541,3
1599,828.69722,0.01544,3
1600,828.68177,0.01545,3
1601,828.66625,0.01552,3
1602,828.65071,0.01554,3
1603,828.63509,0.01562,3
1604,828.61941,0.01568,4
1605,829.60379,0.01562,4
1606,830.58825,0.01554,4
1607,831.57273,0.01552,1
1608,832.55721,0.01552,2
1609,833.54177,0.01544,2
1610,834.52636,0.01541,4
1611,835.51098,0.01538,4
1612,836.49565,0.01533,3
1613,836.48027,0.01538,3
1614,836.46486,0.01541,5
1615,837.44945,0.01541,3
1616,837.43401,0.01544,1
1617,838.41857,0.01544,1
1618,839.40313,0.01544,4
1619,840.38772,0.01541,4
1620,841.37234,0.01538,0
1621,841.35693,0.01541,4
1622,842.34155,0.01538,1
1623,843.32617,0.01538,2
1624,844.31084,0.01533,3
1625,844.29546,0.01538,2
1626,845.28013,0.01533,3
1627,845.26475,0.01538,3
1628,845.24934,0.01541,3
1629,845.2339,0.01544,4
1630,846.21849,0.01541,4
1631,847.20311,0.01538,2
1632,848.18778,0.01533,0
1633,848.1724,0.01538,2
1634,849.15707,0.01533,4
1635,850.1418,0.01527,4
1636,851.12658,0.01522,4
1637,852.11138,0.0152,3
1638,852.09616,0.01522,3
1639,852.08089,0.01527,5
1640,853.06562,0.01527,4
1641,854.0504,0.01522,4
1642,855.0352,0.0152,3
1643,856.02,0.0152,3
1644,856.00477,0.01523,3
1645,855.9895,0.01527,4
1646,856.97428,0.01522,4
1647,857.95911,0.01517,4
1648,858.94396,0.01515,3
1649,858.9288,0.01516,3
1650,858.9136,0.0152,3
1651,858.89836,0.01524,4
1652,859.88316,0.0152,0
1653,859.86792,0.01524,4
1654,860.85272,0.0152,2
1655,861.83757,0.01515,3
1656,861.82237,0.0152,3
1657,861.80713,0.01524,4
1658,862.79193,0.0152,4
1659,863.77678,0.01515,3
1660,863.76159,0.01519,3
1661,863.74638,0.01521,3
1662,863.73112,0.01526,3
1663,863.71584,0.01528,4
1664,864.70059,0.01525,4
1665,865.68541,0.01518,0
1666,865.67016,0.01525,3
1667,865.65489,0.01527,3
1668,865.63959,0.0153,4
1669,866.62432,0.01527,4
1670,867.60908,0.01524,3
1671,867.59381,0.01527,3
1672,867.57851,0.0153,3
1673,867.56317,0.01534,4
1674,868.54788,0.01529,4
1675,869.53262,0.01526,4
1676,870.51739,0.01523,3
1677,870.50213,0.01526,3
1678,870.48684,0.01529,3
1679,870.47151,0.01533,3
1680,870.45613,0.01538,3
1681,870.4407,0.01543,3
1682,870.42521,0.01549,3
1683,871.40973,0.01548,2
1684,871.39424,0.01549,3
1685,872.37876,0.01548,4
1686,873.36329,0.01547,4
1687,874.34789,0.0154,3
1688,874.33242,0.01547,3
1689,874.31694,0.01548,3
1690,874.30145,0.01549,3
1691,875.28597,0.01548,4
1692,876.2705,0.01547,4
1693,877.25505,0.01545,4
1694,878.23961,0.01544,3
1695,879.22418,0.01543,3
1696,879.20873,0.01545,3
1697,880.19329,0.01544,3
1698,880.17782,0.01547,3
1699,880.16233,0.01549,3
1700,880.14681,0.01552,3
1701,880.13124,0.01557,3
1702,880.11558,0.01566,3
1703,881.09992,0.01566,3
1704,881.08424,0.01568,3
1705,881.06854,0.0157,4
1706,882.05287,0.01567,4
1707,883.03722,0.01565,4
1708,884.02158,0.01564,2
1709,885.00602,0.01556,3
1710,884.99038,0.01564,3
1711,884.97473,0.01565,3
1712,884.95907,0.01566,0
1713,884.94338,0.01569,3
1714,884.92767,0.01571,3
1715,884.91195,0.01572,5
1716,885.89625,0.0157,1
1717,885.88053,0.01572,4
1718,886.86483,0.0157,4
1719,887.84917,0.01566,3
1720,887.83349,0.01568,3
1721,887.81779,0.0157,3
1722,887.80202,0.01577,3
1723,887.78622,0.0158,3
1724,887.77038,0.01584,4
1725,888.75458,0.0158,3
1726,888.73877,0.01581,3
1727,889.72296,0.01581,3
1728,890.70715,0.01581,3
1729,890.6913,0.01585,4
1730,891.6755,0.0158,4
1731,892.65972,0.01578,4
1732,893.64397,0.01575,3
1733,893.6282,0.01577,3
1734,893.61242,0.01578,3
1735,893.5966,0.01582,3
1736,893.58076,0.01584,4
1737,894.56494,0.01582,4
1738,895.54917,0.01577,3
1739,895.53335,0.01582,5
1740,896.51753,0.01582,3
1741,896.50169,0.01584,3
1742,896.48579,0.0159,3
1743,896.46988,0.01591,3
1744,896.4539,0.01598,3
1745,896.43786,0.01604,3
1746,896.42175,0.01611,3
1747,896.4056,0.01615,3
1748,896.38942,0.01618,4
1749,897.37327,0.01615,3
1750,897.3571,0.01617,3
1751,897.3409,0.0162,3
1752,897.32467,0.01623,3
1753,897.30836,0.01631,3
1754,897.292,0.01636,3
1755,897.27559,0.01641,3
1756,897.25914,0.01645,3
1757,897.24266,0.01648,3
1758,897.22614,0.01652,3
1759,897.20959,0.01655,2
1760,898.19308,0.01651,3
1761,898.17653,0.01655,3
1762,898.15994,0.01659,3
1763,898.14333,0.01661,3
1764,898.12668,0.01665,3
1765,898.10999,0.01669,3
1766,898.09326,0.01673,3
1767,898.07645,0.01681,3
1768,898.05959,0.01686,3
1769,898.04268,0.01691,3
1770,898.02576,0.01692,3
1771,898.00881,0.01695,3
1772,897.99178,0.01703,0
1773,897.97468,0.0171,3
1774,897.9575,0.01718,3
1775,897.94029,0.01721,3
1776,897.92306,0.01723,3
1777,897.90579,0.01727,3
1778,897.88849,0.0173,3
1779,897.87111,0.01738,3
1780,897.85371,0.0174,3
1781,897.83622,0.01749,3
1782,897.81868,0.01754,3
1783,898.80114,0.01754,3
1784,898.78354,0.0176,3
1785,898.76589,0.01765,3
1786,898.74822,0.01767,3
1787,898.73051,0.01771,3
1788,898.71277,0.01774,3
1789,898.69499,0.01778,3
1790,898.67714,0.01785,3
1791,898.65924,0.0179,3
1792,898.64127,0.01797,3
1793,898.62326,0.01801,3
1794,898.60524,0.01802,3
1795,898.58714,0.0181,3
1796,898.56899,0.01815,3
1797,898.55082,0.01817,3
1798,898.53262,0.0182,3
1799,898.51438,0.01824,3
1800,898.49608,0.0183,2
1801,899.47784,0.01824,3
1802,899.45954,0.0183,3
1803,899.44118,0.01836,3
1804,899.42276,0.01842,3
1805,899.40427,0.01849,4
1806,900.38586,0.01841,4
1807,901.36752,0.01834,4
1808,902.34925,0.01827,1
1809,902.33097,0.01828,3
1810,902.31263,0.01834,3
1811,902.29425,0.01838,3
1812,902.2758,0.01845,3
1813,902.25729,0.01851,3
1814,902.23873,0.01856,3
1815,902.22014,0.01859,3
1816,902.20153,0.01861,3
1817,902.18285,0.01868,3
1818,902.16412,0.01873,3
1819,902.14533,0.01879,2
1820,903.1266,0.01873,3
1821,903.10781,0.01879,3
1822,903.08894,0.01887,3
1823,903.07005,0.01889,3
1824,903.05105,0.019,3
1825,903.03204,0.01901,3
1826,903.01299,0.01905,3
1827,902.99389,0.0191,3
1828,902.97474,0.01915,3
1829,902.95555,0.01919,3
1830,902.93632,0.01923,3
1831,902.91702,0.0193,3
1832,902.8977,0.01932,3
1833,902.87837,0.01933,3
1834,902.85896,0.01941,3
1835,902.83948,0.01948,3
1836,902.81994,0.01954,3
1837,902.80032,0.01962,3
1838,902.78067,0.01965,3
1839,902.76097,0.0197,3
1840,902.74121,0.01976,3
1841,902.72138,0.01983,3
1842,902.70145,0.01993,3
1843,902.68144,0.02001,3
1844,902.6614,0.02004,3
1845,902.64126,0.02014,3
1846,902.62103,0.02023,3
1847,902.60075,0.02028,3
1848,902.58042,0.02033,3
1849,902.56002,0.0204,3
1850,902.53955,0.02047,3
1851,902.519,0.02055,3
1852,902.49837,0.02063,3
1853,902.47769,0.02068,3
1854,902.45693,0.02076,3
1855,902.43605,0.02088,3
1856,902.41511,0.02094,3
1857,902.39407,0.02104,3
1858,902.37294,0.02113,3
1859,902.35176,0.02118,3
1860,902.33052,0.02124,3
1861,902.30916,0.02136,3
1862,902.28775,0.02141,3
1863,902.26628,0.02147,3
1864,902.24475,0.02153,3
1865,902.22314,0.02161,3
1866,902.20147,0.02167,3
