,Rewards,QoS violation,
Episode: 9872 ,5657.38683,0.01768, Action type: 3 
Episode: 9873 ,5658.36924,0.01759, Action type: 5 
Episode: 9874 ,5659.35165,0.01759, Action type: 4 
Episode: 9875 ,5659.33397,0.01768, Action type: 3 
Episode: 9876 ,5660.31638,0.01759, Action type: 5 
Episode: 9877 ,5661.2988,0.01758, Action type: 1 
Episode: 9878 ,5661.28113,0.01767, Action type: 4 
Episode: 9879 ,5661.26341,0.01772, Action type: 3 
Episode: 9880 ,5662.24576,0.01765, Action type: 3 
Episode: 9881 ,5663.2282,0.01756, Action type: 3 
Episode: 9882 ,5664.21071,0.01749, Action type: 4 
Episode: 9883 ,5664.19317,0.01754, Action type: 0 
Episode: 9884 ,5664.17561,0.01756, Action type: 3 
Episode: 9885 ,5665.15812,0.01749, Action type: 3 
Episode: 9886 ,5666.14066,0.01746, Action type: 4 
Episode: 9887 ,5666.12319,0.01747, Action type: 1 
Episode: 9888 ,5666.10565,0.01754, Action type: 1 
Episode: 9889 ,5666.08802,0.01763, Action type: 1 
Episode: 9890 ,5666.07032,0.0177, Action type: 4 
Episode: 9891 ,5666.05256,0.01776, Action type: 2 
Episode: 9892 ,5667.03486,0.0177, Action type: 0 
Episode: 9893 ,5667.01714,0.01772, Action type: 1 
Episode: 9894 ,5666.99936,0.01778, Action type: 1 
Episode: 9895 ,5666.98153,0.01783, Action type: 2 
Episode: 9896 ,5667.96373,0.0178, Action type: 2 
Episode: 9897 ,5668.94599,0.01774, Action type: 0 
Episode: 9898 ,5669.92825,0.01774, Action type: 0 
Episode: 9899 ,5670.91051,0.01774, Action type: 3 
Episode: 9900 ,5671.89283,0.01768, Action type: 4 
Episode: 9901 ,5671.87509,0.01774, Action type: 2 
Episode: 9902 ,5672.85741,0.01768, Action type: 5 
Episode: 9903 ,5673.83973,0.01768, Action type: 5 
Episode: 9904 ,5674.82205,0.01768, Action type: 3 
Episode: 9905 ,5675.80446,0.01759, Action type: 2 
Episode: 9906 ,5676.78694,0.01752, Action type: 3 
Episode: 9907 ,5677.76945,0.01749, Action type: 1 
Episode: 9908 ,5677.75193,0.01752, Action type: 2 
Episode: 9909 ,5678.73444,0.01749, Action type: 0 
Episode: 9910 ,5678.71694,0.0175, Action type: 3 
Episode: 9911 ,5679.69955,0.01739, Action type: 4 
Episode: 9912 ,5679.68207,0.01748, Action type: 5 
Episode: 9913 ,5680.66459,0.01748, Action type: 2 
Episode: 9914 ,5681.64721,0.01738, Action type: 0 
Episode: 9915 ,5681.62982,0.01739, Action type: 0 
Episode: 9916 ,5681.61242,0.0174, Action type: 3 
Episode: 9917 ,5682.5951,0.01732, Action type: 2 
Episode: 9918 ,5683.57784,0.01726, Action type: 2 
Episode: 9919 ,5684.56062,0.01722, Action type: 2 
Episode: 9920 ,5685.54346,0.01716, Action type: 3 
Episode: 9921 ,5686.52635,0.01711, Action type: 3 
Episode: 9922 ,5687.5093,0.01705, Action type: 0 
Episode: 9923 ,5687.49224,0.01706, Action type: 2 
Episode: 9924 ,5688.47519,0.01705, Action type: 1 
Episode: 9925 ,5688.45811,0.01708, Action type: 3 
Episode: 9926 ,5689.44106,0.01705, Action type: 3 
Episode: 9927 ,5690.4241,0.01696, Action type: 2 
Episode: 9928 ,5691.40721,0.01689, Action type: 2 
Episode: 9929 ,5692.39039,0.01682, Action type: 1 
Episode: 9930 ,5692.37349,0.0169, Action type: 3 
Episode: 9931 ,5693.35667,0.01682, Action type: 3 
Episode: 9932 ,5694.33988,0.01679, Action type: 2 
Episode: 9933 ,5695.32311,0.01677, Action type: 2 
Episode: 9934 ,5696.30639,0.01672, Action type: 5 
Episode: 9935 ,5697.28968,0.01671, Action type: 0 
Episode: 9936 ,5697.27296,0.01672, Action type: 2 
Episode: 9937 ,5698.25631,0.01665, Action type: 4 
Episode: 9938 ,5698.23959,0.01672, Action type: 2 
Episode: 9939 ,5699.22294,0.01665, Action type: 3 
Episode: 9940 ,5700.20634,0.0166, Action type: 4 
Episode: 9941 ,5700.1897,0.01664, Action type: 4 
Episode: 9942 ,5700.17299,0.01671, Action type: 3 
Episode: 9943 ,5701.15636,0.01663, Action type: 5 
Episode: 9944 ,5702.13973,0.01663, Action type: 0 
Episode: 9945 ,5703.1231,0.01663, Action type: 3 
Episode: 9946 ,5704.10652,0.01658, Action type: 3 
Episode: 9947 ,5705.08999,0.01653, Action type: 4 
Episode: 9948 ,5705.07341,0.01658, Action type: 0 
Episode: 9949 ,5706.05683,0.01658, Action type: 0 
Episode: 9950 ,5706.04024,0.01659, Action type: 4 
Episode: 9951 ,5706.02361,0.01663, Action type: 5 
Episode: 9952 ,5707.00698,0.01663, Action type: 0 
Episode: 9953 ,5707.99035,0.01663, Action type: 0 
Episode: 9954 ,5707.97371,0.01664, Action type: 0 
Episode: 9955 ,5707.95706,0.01665, Action type: 4 
Episode: 9956 ,5707.94034,0.01672, Action type: 1 
Episode: 9957 ,5707.92356,0.01678, Action type: 2 
Episode: 9958 ,5708.90683,0.01673, Action type: 4 
Episode: 9959 ,5708.89005,0.01678, Action type: 4 
Episode: 9960 ,5708.87326,0.01679, Action type: 0 
Episode: 9961 ,5708.85646,0.0168, Action type: 3 
Episode: 9962 ,5709.83968,0.01678, Action type: 4 
Episode: 9963 ,5709.82289,0.01679, Action type: 4 
Episode: 9964 ,5709.80608,0.01681, Action type: 3 
Episode: 9965 ,5710.78929,0.01679, Action type: 0 
Episode: 9966 ,5711.7725,0.01679, Action type: 4 
Episode: 9967 ,5711.75569,0.01681, Action type: 4 
Episode: 9968 ,5711.73882,0.01687, Action type: 3 
Episode: 9969 ,5712.72202,0.0168, Action type: 3 
Episode: 9970 ,5713.70524,0.01678, Action type: 4 
Episode: 9971 ,5713.68844,0.0168, Action type: 4 
Episode: 9972 ,5713.67159,0.01685, Action type: 3 
Episode: 9973 ,5714.65481,0.01678, Action type: 1 
Episode: 9974 ,5714.63797,0.01684, Action type: 4 
Episode: 9975 ,5714.62105,0.01692, Action type: 5 
Episode: 9976 ,5715.60413,0.01692, Action type: 3 
Episode: 9977 ,5716.5873,0.01683, Action type: 3 
Episode: 9978 ,5717.57053,0.01677, Action type: 4 
Episode: 9979 ,5717.55371,0.01682, Action type: 4 
Episode: 9980 ,5717.53682,0.01689, Action type: 3 
Episode: 9981 ,5718.52002,0.0168, Action type: 1 
Episode: 9982 ,5718.50313,0.01689, Action type: 4 
Episode: 9983 ,5718.48615,0.01698, Action type: 4 
Episode: 9984 ,5718.46914,0.01701, Action type: 3 
Episode: 9985 ,5719.45216,0.01698, Action type: 3 
Episode: 9986 ,5720.43528,0.01688, Action type: 4 
Episode: 9987 ,5720.41831,0.01697, Action type: 4 
Episode: 9988 ,5720.40131,0.017, Action type: 2 
Episode: 9989 ,5721.38434,0.01697, Action type: 2 
Episode: 9990 ,5722.36746,0.01688, Action type: 4 
Episode: 9991 ,5722.35049,0.01697, Action type: 4 
Episode: 9992 ,5722.33349,0.017, Action type: 0 
Episode: 9993 ,5723.31649,0.017, Action type: 2 
Episode: 9994 ,5724.29951,0.01698, Action type: 4 
Episode: 9995 ,5724.28251,0.017, Action type: 4 
Episode: 9996 ,5724.26546,0.01705, Action type: 3 
Episode: 9997 ,5725.24846,0.017, Action type: 2 
Episode: 9998 ,5726.23149,0.01697, Action type: 4 
Episode: 9999 ,5726.21449,0.017, Action type: 4 
Episode: 10000 ,5726.19745,0.01704, Action type: 2 
Episode: 10001 ,5727.18045,0.017, Action type: 2 
Episode: 10002 ,5728.16348,0.01697, Action type: 4 
Episode: 10003 ,5728.14648,0.017, Action type: 4 
Episode: 10004 ,5728.12944,0.01704, Action type: 1 
Episode: 10005 ,5728.11235,0.01709, Action type: 4 
Episode: 10006 ,5728.09519,0.01716, Action type: 3 
Episode: 10007 ,5729.0781,0.01709, Action type: 4 
Episode: 10008 ,5729.06097,0.01713, Action type: 5 
Episode: 10009 ,5730.04385,0.01712, Action type: 2 
Episode: 10010 ,5731.02679,0.01706, Action type: 0 
Episode: 10011 ,5731.0097,0.01709, Action type: 1 
Episode: 10012 ,5730.99254,0.01716, Action type: 1 
Episode: 10013 ,5730.97533,0.01721, Action type: 2 
Episode: 10014 ,5731.95817,0.01716, Action type: 2 
Episode: 10015 ,5732.94107,0.0171, Action type: 0 
Episode: 10016 ,5733.92397,0.0171, Action type: 0 
Episode: 10017 ,5733.90686,0.01711, Action type: 5 
Episode: 10018 ,5734.88976,0.0171, Action type: 2 
Episode: 10019 ,5735.8727,0.01706, Action type: 2 
Episode: 10020 ,5736.85569,0.01701, Action type: 1 
Episode: 10021 ,5736.83863,0.01706, Action type: 5 
Episode: 10022 ,5737.82157,0.01706, Action type: 0 
Episode: 10023 ,5738.80451,0.01706, Action type: 2 
Episode: 10024 ,5739.78749,0.01702, Action type: 2 
Episode: 10025 ,5740.77048,0.01701, Action type: 4 
Episode: 10026 ,5740.75346,0.01702, Action type: 1 
Episode: 10027 ,5740.73639,0.01707, Action type: 0 
Episode: 10028 ,5740.7193,0.01709, Action type: 2 
Episode: 10029 ,5741.70225,0.01705, Action type: 2 
Episode: 10030 ,5742.68523,0.01702, Action type: 2 
Episode: 10031 ,5743.66831,0.01692, Action type: 3 
Episode: 10032 ,5744.65148,0.01683, Action type: 1 
Episode: 10033 ,5744.63456,0.01692, Action type: 1 
Episode: 10034 ,5744.61753,0.01703, Action type: 1 
Episode: 10035 ,5744.60048,0.01705, Action type: 2 
Episode: 10036 ,5745.58343,0.01705, Action type: 2 
Episode: 10037 ,5746.56649,0.01694, Action type: 4 
Episode: 10038 ,5746.54944,0.01705, Action type: 1 
Episode: 10039 ,5746.53237,0.01707, Action type: 1 
Episode: 10040 ,5746.51524,0.01713, Action type: 2 
Episode: 10041 ,5747.49817,0.01707, Action type: 0 
Episode: 10042 ,5747.48109,0.01708, Action type: 0 
Episode: 10043 ,5748.46401,0.01708, Action type: 3 
Episode: 10044 ,5749.44695,0.01706, Action type: 3 
Episode: 10045 ,5750.43,0.01695, Action type: 1 
Episode: 10046 ,5750.41294,0.01706, Action type: 0 
Episode: 10047 ,5750.39587,0.01707, Action type: 0 
Episode: 10048 ,5750.37879,0.01708, Action type: 3 
Episode: 10049 ,5751.36182,0.01697, Action type: 1 
Episode: 10050 ,5751.34474,0.01708, Action type: 1 
Episode: 10051 ,5751.32764,0.0171, Action type: 1 
Episode: 10052 ,5751.31048,0.01716, Action type: 0 
Episode: 10053 ,5752.29332,0.01716, Action type: 4 
Episode: 10054 ,5752.27611,0.01721, Action type: 4 
Episode: 10055 ,5752.25886,0.01725, Action type: 2 
Episode: 10056 ,5753.24165,0.01721, Action type: 1 
Episode: 10057 ,5753.22439,0.01726, Action type: 0 
Episode: 10058 ,5754.20713,0.01726, Action type: 4 
Episode: 10059 ,5754.1898,0.01733, Action type: 3 
Episode: 10060 ,5755.17254,0.01726, Action type: 3 
Episode: 10061 ,5756.15533,0.01721, Action type: 1 
Episode: 10062 ,5756.13807,0.01726, Action type: 1 
Episode: 10063 ,5756.12074,0.01733, Action type: 2 
Episode: 10064 ,5757.10348,0.01726, Action type: 4 
Episode: 10065 ,5757.08615,0.01733, Action type: 1 
Episode: 10066 ,5757.06876,0.01739, Action type: 2 
Episode: 10067 ,5758.05143,0.01733, Action type: 2 
Episode: 10068 ,5759.03417,0.01726, Action type: 1 
Episode: 10069 ,5759.01684,0.01733, Action type: 3 
Episode: 10070 ,5759.99958,0.01726, Action type: 3 
Episode: 10071 ,5760.98238,0.0172, Action type: 2 
Episode: 10072 ,5761.96522,0.01716, Action type: 5 
Episode: 10073 ,5762.94806,0.01716, Action type: 5 
Episode: 10074 ,5763.9309,0.01716, Action type: 0 
Episode: 10075 ,5764.91374,0.01716, Action type: 4 
Episode: 10076 ,5764.89654,0.0172, Action type: 2 
Episode: 10077 ,5765.87938,0.01716, Action type: 1 
Episode: 10078 ,5765.86218,0.0172, Action type: 0 
Episode: 10079 ,5766.84498,0.0172, Action type: 0 
Episode: 10080 ,5767.82778,0.0172, Action type: 4 
Episode: 10081 ,5767.81052,0.01726, Action type: 4 
Episode: 10082 ,5767.79319,0.01733, Action type: 1 
Episode: 10083 ,5767.7758,0.01739, Action type: 0 
Episode: 10084 ,5768.75841,0.01739, Action type: 2 
Episode: 10085 ,5769.74108,0.01733, Action type: 4 
Episode: 10086 ,5769.72369,0.01739, Action type: 3 
Episode: 10087 ,5770.70636,0.01733, Action type: 4 
Episode: 10088 ,5770.68897,0.01739, Action type: 4 
Episode: 10089 ,5770.67152,0.01745, Action type: 4 
Episode: 10090 ,5770.65396,0.01756, Action type: 3 
Episode: 10091 ,5771.63651,0.01745, Action type: 3 
Episode: 10092 ,5772.61912,0.01739, Action type: 4 
Episode: 10093 ,5772.60168,0.01744, Action type: 2 
Episode: 10094 ,5773.58429,0.01739, Action type: 3 
Episode: 10095 ,5774.56696,0.01733, Action type: 4 
Episode: 10096 ,5774.54958,0.01738, Action type: 4 
Episode: 10097 ,5774.53215,0.01743, Action type: 2 
Episode: 10098 ,5775.51477,0.01738, Action type: 2 
Episode: 10099 ,5776.49744,0.01733, Action type: 1 
Episode: 10100 ,5776.48005,0.01739, Action type: 4 
Episode: 10101 ,5776.46261,0.01744, Action type: 3 
Episode: 10102 ,5777.44523,0.01738, Action type: 3 
Episode: 10103 ,5778.42791,0.01732, Action type: 0 
Episode: 10104 ,5778.41058,0.01733, Action type: 2 
Episode: 10105 ,5779.39333,0.01725, Action type: 3 
Episode: 10106 ,5780.37613,0.0172, Action type: 1 
Episode: 10107 ,5780.35888,0.01725, Action type: 2 
Episode: 10108 ,5781.34168,0.0172, Action type: 2 
Episode: 10109 ,5782.32452,0.01716, Action type: 4 
Episode: 10110 ,5782.30732,0.0172, Action type: 3 
Episode: 10111 ,5783.29016,0.01716, Action type: 3 
Episode: 10112 ,5784.27306,0.0171, Action type: 2 
Episode: 10113 ,5785.25599,0.01707, Action type: 4 
Episode: 10114 ,5785.23889,0.0171, Action type: 0 
Episode: 10115 ,5786.22179,0.0171, Action type: 3 
Episode: 10116 ,5787.20472,0.01707, Action type: 4 
Episode: 10117 ,5787.18762,0.0171, Action type: 2 
Episode: 10118 ,5788.17055,0.01707, Action type: 1 
Episode: 10119 ,5788.15345,0.0171, Action type: 0 
Episode: 10120 ,5789.13635,0.0171, Action type: 4 
Episode: 10121 ,5789.11919,0.01716, Action type: 2 
Episode: 10122 ,5790.10209,0.0171, Action type: 2 
Episode: 10123 ,5791.08501,0.01708, Action type: 1 
Episode: 10124 ,5791.0679,0.01711, Action type: 1 
Episode: 10125 ,5791.05073,0.01717, Action type: 4 
Episode: 10126 ,5791.03353,0.0172, Action type: 2 
Episode: 10127 ,5792.01636,0.01717, Action type: 2 
Episode: 10128 ,5792.99924,0.01712, Action type: 4 
Episode: 10129 ,5792.98207,0.01717, Action type: 4 
Episode: 10130 ,5792.96487,0.0172, Action type: 0 
Episode: 10131 ,5792.94766,0.01721, Action type: 1 
Episode: 10132 ,5792.93041,0.01725, Action type: 2 
Episode: 10133 ,5793.91319,0.01722, Action type: 2 
Episode: 10134 ,5794.89601,0.01718, Action type: 3 
Episode: 10135 ,5795.87889,0.01712, Action type: 3 
Episode: 10136 ,5796.8618,0.01709, Action type: 0 
Episode: 10137 ,5797.84471,0.01709, Action type: 1 
Episode: 10138 ,5797.82759,0.01712, Action type: 2 
Episode: 10139 ,5798.81048,0.01711, Action type: 3 
Episode: 10140 ,5799.79347,0.01701, Action type: 4 
Episode: 10141 ,5799.77638,0.01709, Action type: 0 
Episode: 10142 ,5799.75927,0.01711, Action type: 2 
Episode: 10143 ,5800.74225,0.01702, Action type: 2 
Episode: 10144 ,5801.72533,0.01692, Action type: 1 
Episode: 10145 ,5801.7083,0.01703, Action type: 3 
Episode: 10146 ,5802.69138,0.01692, Action type: 3 
Episode: 10147 ,5803.67449,0.01689, Action type: 4 
Episode: 10148 ,5803.65758,0.01691, Action type: 5 
Episode: 10149 ,5804.64068,0.0169, Action type: 0 
Episode: 10150 ,5804.62377,0.01691, Action type: 1 
Episode: 10151 ,5804.60675,0.01702, Action type: 4 
Episode: 10152 ,5804.58965,0.0171, Action type: 3 
Episode: 10153 ,5805.57264,0.01701, Action type: 4 
Episode: 10154 ,5805.55556,0.01708, Action type: 4 
Episode: 10155 ,5805.53844,0.01712, Action type: 4 
Episode: 10156 ,5805.52126,0.01718, Action type: 3 
Episode: 10157 ,5806.50414,0.01712, Action type: 2 
Episode: 10158 ,5807.48706,0.01708, Action type: 4 
Episode: 10159 ,5807.46994,0.01712, Action type: 3 
Episode: 10160 ,5808.45286,0.01708, Action type: 3 
Episode: 10161 ,5809.43587,0.01699, Action type: 0 
Episode: 10162 ,5810.41888,0.01699, Action type: 4 
Episode: 10163 ,5810.4018,0.01708, Action type: 2 
Episode: 10164 ,5811.38481,0.01699, Action type: 3 
Episode: 10165 ,5812.36793,0.01688, Action type: 4 
Episode: 10166 ,5812.35094,0.01699, Action type: 0 
Episode: 10167 ,5813.33395,0.01699, Action type: 2 
Episode: 10168 ,5814.31707,0.01688, Action type: 2 
Episode: 10169 ,5815.3002,0.01687, Action type: 4 
Episode: 10170 ,5815.28332,0.01688, Action type: 3 
Episode: 10171 ,5816.26647,0.01685, Action type: 2 
Episode: 10172 ,5817.24962,0.01685, Action type: 0 
Episode: 10173 ,5817.23276,0.01686, Action type: 3 
Episode: 10174 ,5818.21594,0.01682, Action type: 3 
Episode: 10175 ,5819.19919,0.01675, Action type: 3 
Episode: 10176 ,5820.18249,0.0167, Action type: 2 
Episode: 10177 ,5821.16585,0.01664, Action type: 5 
Episode: 10178 ,5822.14922,0.01663, Action type: 5 
Episode: 10179 ,5823.1326,0.01662, Action type: 3 
Episode: 10180 ,5824.11603,0.01657, Action type: 4 
Episode: 10181 ,5824.09943,0.0166, Action type: 1 
Episode: 10182 ,5824.08276,0.01667, Action type: 1 
Episode: 10183 ,5824.06605,0.01671, Action type: 1 
Episode: 10184 ,5824.04926,0.01679, Action type: 4 
Episode: 10185 ,5824.03243,0.01683, Action type: 2 
Episode: 10186 ,5825.01564,0.01679, Action type: 2 
Episode: 10187 ,5825.99891,0.01673, Action type: 4 
Episode: 10188 ,5825.98212,0.01679, Action type: 4 
Episode: 10189 ,5825.96529,0.01683, Action type: 3 
Episode: 10190 ,5826.9485,0.01679, Action type: 4 
Episode: 10191 ,5826.93167,0.01683, Action type: 4 
Episode: 10192 ,5826.91483,0.01684, Action type: 4 
Episode: 10193 ,5826.89797,0.01686, Action type: 3 
Episode: 10194 ,5827.88114,0.01683, Action type: 0 
Episode: 10195 ,5827.8643,0.01684, Action type: 4 
Episode: 10196 ,5827.84744,0.01686, Action type: 3 
Episode: 10197 ,5828.83061,0.01683, Action type: 3 
Episode: 10198 ,5829.8138,0.01681, Action type: 2 
Episode: 10199 ,5830.79702,0.01678, Action type: 2 
Episode: 10200 ,5831.78031,0.01671, Action type: 0 
Episode: 10201 ,5832.7636,0.01671, Action type: 1 
Episode: 10202 ,5832.74681,0.01679, Action type: 1 
Episode: 10203 ,5832.72998,0.01683, Action type: 2 
Episode: 10204 ,5833.71319,0.01679, Action type: 4 
Episode: 10205 ,5833.69636,0.01683, Action type: 4 
Episode: 10206 ,5833.67951,0.01685, Action type: 3 
Episode: 10207 ,5834.66268,0.01683, Action type: 2 
Episode: 10208 ,5835.64589,0.01679, Action type: 2 
Episode: 10209 ,5836.62918,0.01671, Action type: 3 
Episode: 10210 ,5837.61251,0.01667, Action type: 3 
Episode: 10211 ,5838.59591,0.0166, Action type: 0 
Episode: 10212 ,5838.57929,0.01662, Action type: 2 
Episode: 10213 ,5839.56271,0.01658, Action type: 2 
Episode: 10214 ,5840.54616,0.01655, Action type: 4 
Episode: 10215 ,5840.52958,0.01658, Action type: 5 
Episode: 10216 ,5841.51301,0.01657, Action type: 0 
Episode: 10217 ,5841.49643,0.01658, Action type: 2 
Episode: 10218 ,5842.47988,0.01655, Action type: 2 
Episode: 10219 ,5843.4634,0.01648, Action type: 5 
Episode: 10220 ,5844.44692,0.01648, Action type: 4 
Episode: 10221 ,5844.43038,0.01654, Action type: 4 
Episode: 10222 ,5844.41381,0.01657, Action type: 0 
Episode: 10223 ,5844.39723,0.01658, Action type: 5 
Episode: 10224 ,5845.38066,0.01657, Action type: 0 
Episode: 10225 ,5845.36408,0.01658, Action type: 3 
Episode: 10226 ,5846.34754,0.01654, Action type: 4 
Episode: 10227 ,5846.33097,0.01657, Action type: 2 
Episode: 10228 ,5847.31443,0.01654, Action type: 5 
Episode: 10229 ,5848.2979,0.01653, Action type: 0 
Episode: 10230 ,5848.28136,0.01654, Action type: 4 
Episode: 10231 ,5848.26479,0.01657, Action type: 4 
Episode: 10232 ,5848.24819,0.0166, Action type: 5 
Episode: 10233 ,5849.23159,0.0166, Action type: 3 
Episode: 10234 ,5850.21504,0.01655, Action type: 0 
Episode: 10235 ,5851.19849,0.01655, Action type: 0 
Episode: 10236 ,5851.18192,0.01657, Action type: 4 
Episode: 10237 ,5851.16532,0.0166, Action type: 4 
Episode: 10238 ,5851.14865,0.01667, Action type: 1 
Episode: 10239 ,5851.13194,0.01671, Action type: 1 
Episode: 10240 ,5851.11515,0.01679, Action type: 1 
Episode: 10241 ,5851.09832,0.01683, Action type: 3 
Episode: 10242 ,5852.08153,0.01679, Action type: 5 
Episode: 10243 ,5853.06474,0.01679, Action type: 2 
Episode: 10244 ,5854.04803,0.01671, Action type: 2 
Episode: 10245 ,5855.03136,0.01667, Action type: 1 
Episode: 10246 ,5855.01465,0.01671, Action type: 1 
Episode: 10247 ,5854.99786,0.01679, Action type: 3 
Episode: 10248 ,5855.98115,0.01671, Action type: 2 
Episode: 10249 ,5856.96446,0.01669, Action type: 2 
Episode: 10250 ,5857.94784,0.01662, Action type: 5 
Episode: 10251 ,5858.93123,0.01661, Action type: 3 
Episode: 10252 ,5859.91467,0.01656, Action type: 1 
Episode: 10253 ,5859.89806,0.01661, Action type: 2 
Episode: 10254 ,5860.88149,0.01657, Action type: 2 
Episode: 10255 ,5861.86495,0.01654, Action type: 3 
Episode: 10256 ,5862.84847,0.01648, Action type: 1 
Episode: 10257 ,5862.83193,0.01654, Action type: 4 
Episode: 10258 ,5862.81536,0.01657, Action type: 4 
Episode: 10259 ,5862.79875,0.01661, Action type: 0 
Episode: 10260 ,5862.78213,0.01662, Action type: 4 
Episode: 10261 ,5862.76544,0.01669, Action type: 4 
Episode: 10262 ,5862.74873,0.01671, Action type: 0 
Episode: 10263 ,5862.732,0.01673, Action type: 0 
Episode: 10264 ,5862.71526,0.01674, Action type: 5 
Episode: 10265 ,5863.69853,0.01673, Action type: 5 
Episode: 10266 ,5864.68182,0.01671, Action type: 0 
Episode: 10267 ,5864.66509,0.01673, Action type: 0 
Episode: 10268 ,5864.64835,0.01674, Action type: 0 
Episode: 10269 ,5864.6316,0.01675, Action type: 1 
Episode: 10270 ,5864.61477,0.01683, Action type: 1 
